payment_id,ride_id,customer_id,amount,payment_method,payment_status
49031,49031,47,22.06,cash,failed
49032,49032,14,20.89,cash,failed
49033,49033,46,51.01,credit_card,completed
49034,49034,3,17.68,paypal,completed
49035,49035,45,32.21,credit_card,pending
49036,49036,12,34.06,cash,completed
49037,49037,9,41.03,credit_card,pending
49038,49038,40,22.9,paypal,failed
49039,49039,8,27.91,credit_card,pending
49040,49040,35,39.28,credit_card,completed
49041,49041,39,39.83,cash,pending
49042,49042,45,37.92,paypal,pending
49043,49043,43,13.81,paypal,failed
49044,49044,25,51.19,cash,completed
49045,49045,20,46.69,paypal,completed
49046,49046,45,20.15,cash,completed
49047,49047,3,53.57,paypal,completed
49048,49048,11,16.77,paypal,failed
49049,49049,1,32.98,cash,pending
49050,49050,13,13.12,cash,pending
49051,49051,30,29.59,credit_card,completed
49052,49052,2,18.29,paypal,pending
49053,49053,6,10.88,credit_card,pending
49054,49054,38,22.41,cash,failed
49055,49055,36,29.13,credit_card,failed
49056,49056,34,58.06,paypal,completed
49057,49057,30,19.78,paypal,pending
49058,49058,22,48.26,cash,completed
49059,49059,8,31.55,credit_card,pending
49060,49060,50,25.13,cash,completed
49061,49061,20,36.35,paypal,failed
49062,49062,15,40.92,credit_card,failed
49063,49063,1,11.09,cash,pending
49064,49064,11,55.89,credit_card,failed
49065,49065,42,44.67,paypal,pending
49066,49066,50,29.18,cash,completed
49067,49067,40,23.95,credit_card,completed
49068,49068,14,32.58,paypal,completed
49069,49069,48,42.44,paypal,pending
49070,49070,37,40.71,cash,completed
49071,49071,28,29.46,credit_card,completed
49072,49072,22,23.24,paypal,pending
49073,49073,50,14.13,cash,failed
49074,49074,40,14.31,cash,completed
49075,49075,11,28.07,credit_card,completed
49076,49076,19,58.21,credit_card,failed
49077,49077,26,27.19,credit_card,completed
49078,49078,11,41.72,credit_card,pending
49079,49079,15,14.2,paypal,failed
49080,49080,10,22.93,paypal,completed
49081,49081,48,48.2,credit_card,completed
49082,49082,32,17.55,paypal,pending
49083,49083,50,13.44,paypal,completed
49084,49084,32,13.3,paypal,pending
49085,49085,8,22.1,credit_card,pending
49086,49086,33,49.77,cash,failed
49087,49087,12,49.3,credit_card,pending
49088,49088,34,40.09,cash,pending
49089,49089,31,47.54,cash,completed
49090,49090,49,32.56,paypal,pending
49091,49091,43,53.41,paypal,pending
49092,49092,10,13.2,paypal,completed
49093,49093,4,52.19,credit_card,pending
49094,49094,48,23.15,cash,pending
49095,49095,50,16.89,paypal,completed
49096,49096,1,55.34,cash,completed
49097,49097,38,13.55,paypal,failed
49098,49098,31,16.88,cash,pending
49099,49099,17,49.85,cash,pending
49100,49100,36,23.01,cash,pending
49101,49101,9,51.48,cash,failed
49102,49102,44,50.58,cash,completed
49103,49103,33,13.49,credit_card,completed
49104,49104,36,56.94,paypal,completed
49105,49105,15,37.81,credit_card,pending
49106,49106,26,37.28,credit_card,pending
49107,49107,19,13.03,paypal,failed
49108,49108,32,47.86,paypal,completed
49109,49109,41,16.73,paypal,failed
49110,49110,19,32.97,credit_card,pending
49111,49111,27,59.13,paypal,pending
49112,49112,49,25.3,credit_card,completed
49113,49113,7,53.59,cash,pending
49114,49114,45,31.36,paypal,failed
49115,49115,19,53.52,cash,failed
49116,49116,15,21.9,credit_card,failed
49117,49117,39,30.45,paypal,failed
49118,49118,6,26.44,cash,pending
49119,49119,19,28.05,cash,completed
49120,49120,5,35.99,cash,pending
49121,49121,41,21.27,cash,pending
49122,49122,7,32.31,credit_card,failed
49123,49123,27,40.81,cash,failed
49124,49124,43,11.47,cash,pending
49125,49125,39,31.49,credit_card,pending
49126,49126,47,21.45,credit_card,completed
49127,49127,32,32.09,cash,failed
49128,49128,14,37.55,paypal,failed
49129,49129,32,33.48,cash,pending
49130,49130,41,55.7,credit_card,pending
49131,49131,9,30.79,paypal,pending
49132,49132,29,31.41,cash,completed
49133,49133,32,38.61,cash,pending
49134,49134,36,24.18,credit_card,failed
49135,49135,33,29.87,cash,pending
49136,49136,5,56.12,paypal,pending
49137,49137,21,53.81,credit_card,pending
49138,49138,39,16.09,paypal,failed
49139,49139,18,23.89,credit_card,completed
49140,49140,14,14.54,cash,completed
49141,49141,48,47.93,paypal,completed
49142,49142,33,10.55,paypal,failed
49143,49143,18,37.64,cash,pending
49144,49144,45,13.29,credit_card,completed
49145,49145,37,20.27,credit_card,failed
49146,49146,36,51.37,paypal,completed
49147,49147,13,39.93,cash,completed
49148,49148,31,16.74,cash,pending
49149,49149,26,58.15,cash,completed
49150,49150,18,32.6,paypal,failed
49151,49151,30,31.11,credit_card,completed
49152,49152,25,23.47,paypal,failed
49153,49153,12,20.11,paypal,completed
49154,49154,18,21.13,credit_card,failed
49155,49155,38,45.24,cash,failed
49156,49156,36,24.03,paypal,completed
49157,49157,48,40.48,paypal,pending
49158,49158,45,30.76,paypal,pending
49159,49159,42,27.37,credit_card,completed
49160,49160,11,23.67,credit_card,failed
49161,49161,21,33.62,cash,pending
49162,49162,42,19.64,cash,failed
49163,49163,32,47.6,paypal,completed
49164,49164,39,23.56,paypal,completed
49165,49165,19,47.05,paypal,pending
49166,49166,40,43.96,paypal,pending
49167,49167,25,50.31,credit_card,pending
49168,49168,10,12.43,credit_card,failed
49169,49169,41,55.46,cash,completed
49170,49170,22,40.01,paypal,failed
49171,49171,50,12.11,cash,completed
49172,49172,32,45.19,credit_card,pending
49173,49173,9,13.43,paypal,failed
49174,49174,29,49.87,paypal,completed
49175,49175,30,34.92,paypal,pending
49176,49176,5,10.21,paypal,failed
49177,49177,30,40.25,paypal,completed
49178,49178,32,47.02,credit_card,completed
49179,49179,46,28.07,paypal,completed
49180,49180,40,37.2,paypal,pending
49181,49181,50,10.14,credit_card,pending
49182,49182,2,42.25,credit_card,pending
49183,49183,50,11.4,cash,failed
49184,49184,50,22.79,credit_card,pending
49185,49185,13,49.9,credit_card,failed
49186,49186,4,54.19,paypal,failed
49187,49187,31,27.85,paypal,pending
49188,49188,8,54.15,paypal,failed
49189,49189,9,23.89,credit_card,failed
49190,49190,16,41.04,paypal,failed
49191,49191,5,13.5,credit_card,completed
49192,49192,2,47.2,paypal,completed
49193,49193,11,40.63,credit_card,pending
49194,49194,18,10.61,cash,completed
49195,49195,4,17.23,paypal,completed
49196,49196,30,21.82,cash,failed
49197,49197,1,47.95,paypal,pending
49198,49198,14,38.96,paypal,completed
49199,49199,37,11.13,paypal,failed
49200,49200,6,16.31,cash,completed
49201,49201,44,39.75,cash,failed
49202,49202,30,56.46,credit_card,completed
49203,49203,33,51.97,credit_card,pending
49204,49204,46,28.09,credit_card,failed
49205,49205,46,54.71,cash,completed
49206,49206,6,41.34,cash,failed
49207,49207,46,30.35,cash,failed
49208,49208,9,23.94,credit_card,pending
49209,49209,16,40.36,paypal,completed
49210,49210,37,47.34,credit_card,pending
49211,49211,6,49.7,paypal,completed
49212,49212,41,49.92,paypal,failed
49213,49213,11,23.18,credit_card,failed
49214,49214,50,33.75,cash,pending
49215,49215,4,24.68,cash,completed
49216,49216,25,51.61,cash,completed
49217,49217,44,53.32,credit_card,pending
49218,49218,34,42.42,paypal,pending
49219,49219,38,17.07,paypal,completed
49220,49220,23,11.5,paypal,pending
49221,49221,18,40.86,cash,completed
49222,49222,5,29.75,paypal,pending
49223,49223,40,42.24,credit_card,completed
49224,49224,5,55.12,paypal,completed
49225,49225,48,23.45,paypal,failed
49226,49226,24,18.36,paypal,failed
49227,49227,4,31.48,cash,completed
49228,49228,37,52.25,paypal,completed
49229,49229,15,50.94,credit_card,failed
49230,49230,17,16.76,cash,completed
49231,49231,4,18.19,paypal,failed
49232,49232,44,29.45,credit_card,failed
49233,49233,25,45.68,paypal,pending
49234,49234,17,31.12,credit_card,completed
49235,49235,14,43.78,cash,pending
49236,49236,1,23.66,credit_card,completed
49237,49237,13,49.06,cash,completed
49238,49238,14,34.19,cash,completed
49239,49239,30,47.96,credit_card,failed
49240,49240,44,36.37,credit_card,failed
49241,49241,28,33.57,paypal,failed
49242,49242,10,55.31,cash,pending
49243,49243,7,35.43,cash,pending
49244,49244,6,28.14,credit_card,completed
49245,49245,40,50.44,cash,pending
49246,49246,4,17.48,credit_card,failed
49247,49247,21,13.45,paypal,pending
49248,49248,37,11.53,credit_card,completed
49249,49249,50,15.0,cash,completed
49250,49250,14,22.79,paypal,failed
49251,49251,10,12.14,credit_card,completed
49252,49252,1,13.99,credit_card,completed
49253,49253,50,38.61,cash,failed
49254,49254,20,48.39,paypal,failed
49255,49255,14,49.05,paypal,failed
49256,49256,33,24.79,cash,completed
49257,49257,8,40.14,paypal,failed
49258,49258,32,21.3,credit_card,pending
49259,49259,33,17.03,paypal,pending
49260,49260,46,41.78,paypal,pending
49261,49261,16,52.51,cash,completed
49262,49262,45,50.56,credit_card,pending
49263,49263,41,10.31,cash,pending
49264,49264,23,31.56,paypal,failed
49265,49265,48,37.56,credit_card,completed
49266,49266,31,47.68,cash,failed
49267,49267,24,28.43,credit_card,completed
49268,49268,17,53.13,cash,pending
49269,49269,32,31.64,credit_card,failed
49270,49270,31,43.14,paypal,pending
49271,49271,15,18.88,paypal,failed
49272,49272,28,53.87,credit_card,pending
49273,49273,11,57.99,credit_card,pending
49274,49274,45,13.22,cash,completed
49275,49275,40,41.81,paypal,pending
49276,49276,42,37.23,cash,failed
49277,49277,23,58.38,paypal,pending
49278,49278,10,59.7,credit_card,completed
49279,49279,9,44.36,credit_card,completed
49280,49280,8,34.95,cash,failed
49281,49281,40,55.48,credit_card,completed
49282,49282,38,43.46,paypal,failed
49283,49283,10,41.85,cash,completed
49284,49284,20,16.08,cash,completed
49285,49285,9,28.24,paypal,failed
49286,49286,19,17.55,cash,completed
49287,49287,19,11.46,paypal,pending
49288,49288,2,38.49,paypal,completed
49289,49289,2,16.24,credit_card,failed
49290,49290,21,24.92,paypal,failed
49291,49291,33,54.18,paypal,completed
49292,49292,7,40.39,cash,failed
49293,49293,31,48.88,credit_card,completed
49294,49294,23,25.72,paypal,pending
49295,49295,7,22.69,credit_card,failed
49296,49296,50,49.08,credit_card,pending
49297,49297,14,50.11,paypal,failed
49298,49298,42,59.73,cash,completed
49299,49299,18,27.36,credit_card,completed
49300,49300,27,41.05,paypal,failed
49301,49301,44,55.27,paypal,completed
49302,49302,36,41.52,credit_card,failed
49303,49303,43,16.5,credit_card,failed
49304,49304,49,27.71,paypal,completed
49305,49305,2,11.2,credit_card,failed
49306,49306,16,38.45,credit_card,completed
49307,49307,46,54.93,paypal,pending
49308,49308,49,48.1,paypal,completed
49309,49309,23,29.07,cash,pending
49310,49310,32,54.88,cash,pending
49311,49311,12,47.29,paypal,failed
49312,49312,49,18.83,paypal,completed
49313,49313,33,33.46,credit_card,failed
49314,49314,23,15.7,cash,pending
49315,49315,38,33.33,cash,pending
49316,49316,1,40.28,cash,failed
49317,49317,50,32.45,paypal,failed
49318,49318,16,12.63,credit_card,failed
49319,49319,8,44.25,cash,failed
49320,49320,15,23.15,cash,pending
49321,49321,40,14.86,cash,completed
49322,49322,12,58.63,cash,pending
49323,49323,43,27.19,cash,completed
49324,49324,14,32.66,cash,pending
49325,49325,36,23.74,credit_card,pending
49326,49326,41,47.89,credit_card,completed
49327,49327,37,54.77,credit_card,failed
49328,49328,45,33.2,credit_card,failed
49329,49329,34,45.67,cash,failed
49330,49330,20,49.04,credit_card,completed
49331,49331,37,35.63,credit_card,failed
49332,49332,33,38.79,cash,pending
49333,49333,22,42.3,cash,failed
49334,49334,5,54.67,credit_card,completed
49335,49335,8,38.46,paypal,failed
49336,49336,39,19.67,credit_card,failed
49337,49337,48,55.41,paypal,pending
49338,49338,47,59.14,cash,pending
49339,49339,33,43.81,credit_card,completed
49340,49340,44,56.89,credit_card,failed
49341,49341,2,34.76,credit_card,pending
49342,49342,45,31.61,paypal,pending
49343,49343,36,45.45,credit_card,pending
49344,49344,19,52.86,paypal,pending
49345,49345,11,57.01,credit_card,completed
49346,49346,20,18.59,paypal,completed
49347,49347,39,53.04,cash,pending
49348,49348,36,49.12,credit_card,failed
49349,49349,3,22.56,paypal,pending
49350,49350,6,47.45,paypal,pending
49351,49351,3,56.69,cash,completed
49352,49352,34,37.27,credit_card,pending
49353,49353,36,47.51,paypal,completed
49354,49354,41,59.27,cash,completed
49355,49355,23,56.85,paypal,completed
49356,49356,21,48.75,credit_card,completed
49357,49357,23,46.08,credit_card,pending
49358,49358,19,21.59,credit_card,pending
49359,49359,37,15.5,cash,failed
49360,49360,29,54.85,credit_card,pending
49361,49361,35,58.18,cash,pending
49362,49362,37,28.04,cash,completed
49363,49363,43,52.57,credit_card,pending
49364,49364,44,59.51,credit_card,completed
49365,49365,29,47.16,paypal,completed
49366,49366,26,52.77,cash,pending
49367,49367,2,32.49,credit_card,completed
49368,49368,12,55.55,credit_card,pending
49369,49369,33,29.74,paypal,pending
49370,49370,27,56.56,credit_card,pending
49371,49371,14,40.57,credit_card,completed
49372,49372,19,49.68,paypal,completed
49373,49373,50,56.92,paypal,pending
49374,49374,21,21.91,credit_card,completed
49375,49375,27,25.59,cash,pending
49376,49376,9,58.81,paypal,pending
49377,49377,22,22.02,paypal,pending
49378,49378,5,57.19,credit_card,failed
49379,49379,15,33.98,paypal,failed
49380,49380,8,50.41,paypal,failed
49381,49381,33,36.72,paypal,failed
49382,49382,42,52.38,credit_card,completed
49383,49383,3,43.41,credit_card,pending
49384,49384,21,58.5,paypal,failed
49385,49385,17,40.88,credit_card,pending
49386,49386,18,25.93,credit_card,pending
49387,49387,13,37.92,credit_card,completed
49388,49388,16,30.47,credit_card,failed
49389,49389,17,10.43,cash,pending
49390,49390,22,10.87,paypal,failed
49391,49391,41,47.96,paypal,failed
49392,49392,8,41.13,cash,failed
49393,49393,30,24.81,cash,failed
49394,49394,22,17.38,credit_card,completed
49395,49395,24,57.43,paypal,completed
49396,49396,19,30.17,paypal,failed
49397,49397,22,16.64,credit_card,failed
49398,49398,12,43.21,paypal,failed
49399,49399,44,55.76,cash,failed
49400,49400,23,21.21,paypal,completed
49401,49401,20,24.48,credit_card,completed
49402,49402,41,33.03,cash,failed
49403,49403,45,59.33,paypal,pending
49404,49404,9,53.27,cash,failed
49405,49405,34,39.77,cash,completed
49406,49406,50,13.55,cash,pending
49407,49407,11,54.6,cash,pending
49408,49408,40,59.35,credit_card,completed
49409,49409,44,31.73,credit_card,completed
49410,49410,10,37.74,cash,failed
49411,49411,39,36.74,paypal,completed
49412,49412,44,19.79,credit_card,failed
49413,49413,32,57.62,cash,completed
49414,49414,30,46.04,paypal,completed
49415,49415,4,54.39,credit_card,pending
49416,49416,50,32.01,cash,pending
49417,49417,25,39.87,paypal,failed
49418,49418,25,35.36,paypal,completed
49419,49419,22,52.1,paypal,completed
49420,49420,24,27.23,credit_card,pending
49421,49421,19,21.68,cash,failed
49422,49422,36,57.87,paypal,failed
49423,49423,50,14.17,credit_card,completed
49424,49424,48,44.25,credit_card,failed
49425,49425,30,20.51,credit_card,failed
49426,49426,23,47.68,paypal,pending
49427,49427,8,37.23,credit_card,completed
49428,49428,32,40.38,paypal,failed
49429,49429,46,11.32,cash,failed
49430,49430,13,34.54,cash,completed
49431,49431,15,51.72,paypal,failed
49432,49432,44,59.89,credit_card,pending
49433,49433,29,49.46,paypal,failed
49434,49434,49,31.08,credit_card,failed
49435,49435,9,14.71,paypal,completed
49436,49436,7,58.33,cash,completed
49437,49437,18,19.42,cash,pending
49438,49438,18,28.59,paypal,pending
49439,49439,8,47.45,cash,pending
49440,49440,2,34.54,paypal,completed
49441,49441,36,13.1,cash,failed
49442,49442,26,12.54,cash,pending
49443,49443,30,39.3,cash,completed
49444,49444,44,39.45,paypal,completed
49445,49445,37,10.2,credit_card,completed
49446,49446,44,58.1,credit_card,completed
49447,49447,21,29.94,credit_card,pending
49448,49448,49,19.62,cash,failed
49449,49449,50,45.32,paypal,pending
49450,49450,24,14.69,cash,failed
49451,49451,19,36.96,paypal,failed
49452,49452,26,15.57,cash,completed
49453,49453,25,40.52,cash,pending
49454,49454,9,11.16,credit_card,completed
49455,49455,48,10.57,cash,failed
49456,49456,21,32.82,paypal,failed
49457,49457,2,45.85,credit_card,pending
49458,49458,29,41.93,paypal,completed
49459,49459,45,17.2,cash,failed
49460,49460,34,55.47,credit_card,failed
49461,49461,20,57.73,credit_card,completed
49462,49462,9,40.25,cash,pending
49463,49463,6,31.1,paypal,pending
49464,49464,2,15.64,paypal,pending
49465,49465,19,47.34,cash,failed
49466,49466,19,28.22,paypal,failed
49467,49467,24,59.58,cash,completed
49468,49468,17,38.24,cash,completed
49469,49469,11,30.1,credit_card,failed
49470,49470,15,50.62,cash,pending
49471,49471,24,16.76,credit_card,pending
49472,49472,31,43.18,cash,pending
49473,49473,30,11.83,paypal,completed
49474,49474,35,54.72,paypal,pending
49475,49475,39,15.77,paypal,completed
49476,49476,16,14.96,cash,completed
49477,49477,37,26.16,paypal,completed
49478,49478,34,28.11,paypal,failed
49479,49479,17,26.21,cash,completed
49480,49480,16,45.51,cash,failed
49481,49481,45,58.13,credit_card,failed
49482,49482,33,48.78,paypal,completed
49483,49483,33,11.57,cash,pending
49484,49484,21,57.48,paypal,failed
49485,49485,12,16.67,paypal,pending
49486,49486,3,20.55,paypal,failed
49487,49487,17,41.17,paypal,completed
49488,49488,4,48.53,cash,completed
49489,49489,34,56.25,cash,failed
49490,49490,23,21.38,paypal,completed
49491,49491,12,56.16,cash,failed
49492,49492,48,57.14,paypal,completed
49493,49493,42,16.81,credit_card,pending
49494,49494,14,25.49,credit_card,pending
49495,49495,48,19.35,cash,completed
49496,49496,39,54.69,cash,completed
49497,49497,43,14.62,cash,pending
49498,49498,48,21.9,credit_card,pending
49499,49499,31,26.64,credit_card,completed
49500,49500,41,56.29,credit_card,completed
49501,49501,40,41.44,paypal,completed
49502,49502,26,53.28,credit_card,completed
49503,49503,22,11.7,paypal,completed
49504,49504,25,21.33,credit_card,pending
49505,49505,31,54.71,credit_card,pending
49506,49506,42,15.6,paypal,failed
49507,49507,46,27.64,cash,failed
49508,49508,26,22.21,cash,failed
49509,49509,49,57.5,paypal,failed
49510,49510,10,47.18,paypal,pending
49511,49511,2,50.76,cash,failed
49512,49512,28,27.46,paypal,failed
49513,49513,23,31.98,paypal,failed
49514,49514,27,53.87,cash,pending
49515,49515,22,32.36,paypal,failed
49516,49516,40,43.32,cash,pending
49517,49517,16,34.44,credit_card,pending
49518,49518,50,16.78,paypal,completed
49519,49519,39,57.12,paypal,pending
49520,49520,28,35.45,paypal,completed
49521,49521,16,22.66,cash,completed
49522,49522,9,33.43,cash,failed
49523,49523,47,51.81,cash,pending
49524,49524,42,22.86,credit_card,completed
49525,49525,21,57.72,credit_card,failed
49526,49526,46,28.93,paypal,completed
49527,49527,46,47.28,credit_card,failed
49528,49528,10,20.87,cash,completed
49529,49529,12,29.01,cash,pending
49530,49530,33,44.2,paypal,completed
49531,49531,30,37.33,credit_card,pending
49532,49532,15,48.46,credit_card,pending
49533,49533,11,18.27,paypal,completed
49534,49534,38,22.73,paypal,completed
49535,49535,31,32.72,credit_card,failed
49536,49536,45,27.94,cash,completed
49537,49537,19,36.64,paypal,failed
49538,49538,14,53.77,cash,pending
49539,49539,13,27.27,cash,pending
49540,49540,37,31.61,credit_card,failed
49541,49541,1,41.17,paypal,pending
49542,49542,19,49.9,credit_card,pending
49543,49543,1,48.7,cash,failed
49544,49544,36,44.94,paypal,completed
49545,49545,6,59.73,credit_card,failed
49546,49546,24,18.94,paypal,completed
49547,49547,7,26.37,paypal,pending
49548,49548,12,34.57,cash,failed
49549,49549,35,30.05,paypal,pending
49550,49550,25,46.24,credit_card,completed
49551,49551,35,13.62,cash,pending
49552,49552,39,58.38,paypal,completed
49553,49553,48,56.33,cash,completed
49554,49554,12,49.09,cash,pending
49555,49555,50,56.82,cash,completed
49556,49556,29,14.33,paypal,completed
49557,49557,21,16.96,paypal,failed
49558,49558,30,42.79,cash,failed
49559,49559,35,59.5,paypal,pending
49560,49560,10,34.67,credit_card,pending
49561,49561,15,43.31,cash,pending
49562,49562,43,53.86,paypal,completed
49563,49563,29,18.57,cash,completed
49564,49564,22,57.96,cash,failed
49565,49565,29,14.97,credit_card,pending
49566,49566,23,43.87,cash,failed
49567,49567,41,12.37,paypal,completed
49568,49568,20,21.1,cash,failed
49569,49569,12,16.38,credit_card,completed
49570,49570,49,14.82,paypal,failed
49571,49571,37,18.37,cash,failed
49572,49572,38,32.13,credit_card,completed
49573,49573,17,45.99,cash,pending
49574,49574,1,13.59,cash,failed
49575,49575,14,38.11,paypal,pending
49576,49576,9,38.63,credit_card,failed
49577,49577,21,45.48,credit_card,completed
49578,49578,3,51.27,paypal,failed
49579,49579,7,51.68,cash,completed
49580,49580,8,53.19,paypal,pending
49581,49581,47,13.09,credit_card,completed
49582,49582,22,41.05,paypal,completed
49583,49583,33,18.66,cash,failed
49584,49584,3,16.54,paypal,pending
49585,49585,47,56.67,paypal,failed
49586,49586,45,17.58,paypal,pending
49587,49587,34,32.17,paypal,pending
49588,49588,8,59.73,paypal,failed
49589,49589,34,42.92,paypal,failed
49590,49590,39,31.13,credit_card,failed
49591,49591,14,35.88,paypal,failed
49592,49592,38,52.1,paypal,failed
49593,49593,40,28.52,cash,failed
49594,49594,30,49.02,paypal,completed
49595,49595,17,41.57,credit_card,failed
49596,49596,6,47.18,credit_card,completed
49597,49597,49,23.31,paypal,failed
49598,49598,6,32.04,credit_card,completed
49599,49599,32,25.44,paypal,pending
49600,49600,39,47.08,paypal,pending
49601,49601,4,10.31,credit_card,pending
49602,49602,15,47.9,paypal,completed
49603,49603,45,32.54,credit_card,failed
49604,49604,33,46.08,credit_card,completed
49605,49605,4,46.25,cash,pending
49606,49606,28,54.77,paypal,completed
49607,49607,21,30.85,paypal,pending
49608,49608,18,14.62,credit_card,completed
49609,49609,48,31.09,cash,pending
49610,49610,28,53.5,credit_card,pending
49611,49611,9,10.34,cash,completed
49612,49612,44,53.32,cash,completed
49613,49613,27,10.61,paypal,pending
49614,49614,11,29.68,cash,pending
49615,49615,13,40.7,paypal,completed
49616,49616,36,59.61,paypal,pending
49617,49617,45,17.76,cash,failed
49618,49618,46,43.41,credit_card,failed
49619,49619,17,21.59,cash,pending
49620,49620,27,19.28,paypal,pending
49621,49621,40,11.25,paypal,failed
49622,49622,17,24.1,paypal,failed
49623,49623,49,54.88,paypal,failed
49624,49624,44,33.45,cash,completed
49625,49625,43,21.29,paypal,pending
49626,49626,12,50.75,cash,completed
49627,49627,8,31.68,credit_card,completed
49628,49628,30,53.13,credit_card,pending
49629,49629,21,41.23,cash,pending
49630,49630,10,36.87,credit_card,failed
49631,49631,6,47.52,cash,failed
49632,49632,40,49.12,cash,completed
49633,49633,39,15.03,cash,pending
49634,49634,5,59.61,cash,completed
49635,49635,22,46.13,paypal,completed
49636,49636,5,48.59,cash,pending
49637,49637,27,15.3,credit_card,completed
49638,49638,13,54.28,cash,pending
49639,49639,11,25.16,credit_card,pending
49640,49640,42,36.61,cash,failed
49641,49641,14,33.41,cash,pending
49642,49642,28,24.6,credit_card,completed
49643,49643,27,34.88,paypal,pending
49644,49644,45,52.35,cash,failed
49645,49645,41,55.58,credit_card,pending
49646,49646,34,40.1,credit_card,pending
49647,49647,26,23.43,cash,pending
49648,49648,41,10.95,cash,failed
49649,49649,41,16.23,paypal,pending
49650,49650,44,36.28,credit_card,completed
49651,49651,24,47.12,cash,pending
49652,49652,29,58.93,credit_card,failed
49653,49653,27,31.0,cash,pending
49654,49654,19,34.69,paypal,failed
49655,49655,8,21.93,credit_card,pending
49656,49656,47,33.98,credit_card,pending
49657,49657,45,37.22,paypal,completed
49658,49658,33,47.18,credit_card,pending
49659,49659,2,45.51,credit_card,pending
49660,49660,9,52.33,cash,completed
49661,49661,12,58.32,paypal,failed
49662,49662,32,55.85,cash,failed
49663,49663,1,30.98,paypal,pending
49664,49664,42,34.75,credit_card,failed
49665,49665,5,52.39,paypal,failed
49666,49666,43,30.91,credit_card,completed
49667,49667,10,23.5,credit_card,pending
49668,49668,31,48.75,cash,pending
49669,49669,19,39.87,credit_card,completed
49670,49670,49,50.57,cash,pending
49671,49671,38,47.8,paypal,failed
49672,49672,18,23.37,cash,failed
49673,49673,27,47.74,cash,pending
49674,49674,14,56.37,credit_card,pending
49675,49675,15,37.33,paypal,pending
49676,49676,44,51.81,paypal,pending
49677,49677,18,49.18,paypal,failed
49678,49678,43,37.86,paypal,pending
49679,49679,35,43.15,credit_card,pending
49680,49680,41,28.12,credit_card,completed
49681,49681,19,36.29,paypal,failed
49682,49682,4,28.07,paypal,completed
49683,49683,49,54.19,credit_card,pending
49684,49684,36,45.15,credit_card,failed
49685,49685,45,33.69,credit_card,failed
49686,49686,1,16.28,paypal,failed
49687,49687,13,34.62,cash,completed
49688,49688,22,22.59,credit_card,failed
49689,49689,40,42.11,paypal,completed
49690,49690,45,15.7,credit_card,completed
49691,49691,50,11.7,cash,completed
49692,49692,33,24.39,paypal,pending
49693,49693,13,14.52,cash,completed
49694,49694,9,20.63,credit_card,failed
49695,49695,16,32.26,credit_card,completed
49696,49696,25,43.48,paypal,completed
49697,49697,23,25.44,credit_card,failed
49698,49698,47,48.88,credit_card,pending
49699,49699,19,24.28,cash,pending
49700,49700,39,43.86,cash,pending
49701,49701,17,33.11,cash,failed
49702,49702,19,43.98,cash,failed
49703,49703,41,54.98,paypal,completed
49704,49704,4,50.74,credit_card,pending
49705,49705,46,49.63,cash,pending
49706,49706,10,36.46,credit_card,pending
49707,49707,15,22.81,cash,completed
49708,49708,39,12.8,credit_card,pending
49709,49709,40,53.9,cash,completed
49710,49710,26,18.41,paypal,failed
49711,49711,9,39.64,credit_card,completed
49712,49712,30,13.59,paypal,failed
49713,49713,35,46.33,paypal,failed
49714,49714,41,35.16,paypal,failed
49715,49715,15,57.06,cash,completed
49716,49716,27,26.15,credit_card,pending
49717,49717,45,23.62,credit_card,failed
49718,49718,28,29.81,cash,pending
49719,49719,30,37.88,cash,failed
49720,49720,43,15.89,credit_card,pending
49721,49721,27,49.93,credit_card,pending
49722,49722,3,44.39,credit_card,failed
49723,49723,12,35.15,credit_card,pending
49724,49724,14,58.42,credit_card,completed
49725,49725,50,22.5,paypal,pending
49726,49726,29,41.63,paypal,failed
49727,49727,44,15.14,credit_card,pending
49728,49728,20,12.27,paypal,pending
49729,49729,12,10.78,credit_card,pending
49730,49730,23,22.49,credit_card,completed
49731,49731,34,44.21,cash,failed
49732,49732,20,19.06,credit_card,pending
49733,49733,49,52.72,credit_card,completed
49734,49734,41,18.9,paypal,failed
49735,49735,32,16.65,credit_card,failed
49736,49736,43,14.79,paypal,pending
49737,49737,28,37.3,paypal,pending
49738,49738,28,10.41,cash,pending
49739,49739,46,31.94,cash,failed
49740,49740,1,37.9,paypal,failed
49741,49741,17,38.86,credit_card,failed
49742,49742,29,13.79,paypal,completed
49743,49743,36,49.61,credit_card,pending
49744,49744,49,10.89,credit_card,failed
49745,49745,42,48.87,paypal,failed
49746,49746,29,48.58,credit_card,pending
49747,49747,32,38.32,credit_card,pending
49748,49748,14,13.21,credit_card,completed
49749,49749,46,32.74,paypal,completed
49750,49750,2,14.34,credit_card,completed
49751,49751,39,27.14,paypal,pending
49752,49752,37,33.71,cash,pending
49753,49753,35,45.65,cash,completed
49754,49754,40,11.17,cash,pending
49755,49755,36,46.83,credit_card,pending
49756,49756,5,30.58,paypal,completed
49757,49757,48,59.91,credit_card,completed
49758,49758,23,14.41,cash,completed
49759,49759,29,42.66,cash,failed
49760,49760,29,14.84,paypal,failed
49761,49761,1,15.83,credit_card,completed
49762,49762,15,55.12,paypal,pending
49763,49763,9,52.23,credit_card,failed
49764,49764,4,31.01,paypal,failed
