maintenance_id,vehicle_id,maintenance_type,scheduled_date,cost
1981,16,brake_check,2025-04-05,114.88
1982,26,tire_rotation,2025-04-11,136.49
1983,2,oil_change,2025-04-10,144.79
1984,9,brake_check,2025-04-13,133.45
1985,45,oil_change,2025-04-06,197.43
1986,6,brake_check,2025-04-13,49.03
1987,40,oil_change,2025-04-01,91.62
1988,17,brake_check,2025-04-06,39.47
1989,39,brake_check,2025-04-04,87.38
1990,3,tire_rotation,2025-04-01,59.81
1991,30,tire_rotation,2025-04-15,69.5
1992,44,brake_check,2025-04-13,63.13
1993,2,tire_rotation,2025-04-04,80.56
1994,19,brake_check,2025-04-13,164.97
1995,44,oil_change,2025-04-09,153.41
1996,32,oil_change,2025-04-05,164.34
1997,41,oil_change,2025-04-10,102.0
1998,32,oil_change,2025-04-07,128.83
1999,15,oil_change,2025-04-01,133.22
2000,29,tire_rotation,2025-04-09,34.09
2001,17,tire_rotation,2025-04-14,39.87
2002,37,oil_change,2025-04-10,184.44
2003,20,brake_check,2025-04-09,126.52
2004,1,oil_change,2025-04-06,145.36
2005,33,tire_rotation,2025-04-09,173.83
2006,45,tire_rotation,2025-04-05,80.0
2007,34,tire_rotation,2025-04-02,165.39
2008,45,oil_change,2025-04-13,39.33
2009,26,tire_rotation,2025-04-09,89.14
2010,49,oil_change,2025-04-12,62.04
2011,9,oil_change,2025-04-16,63.38
2012,25,brake_check,2025-04-14,127.27
2013,6,tire_rotation,2025-04-05,172.43
2014,28,tire_rotation,2025-04-11,179.29
2015,5,oil_change,2025-04-12,130.52
2016,2,tire_rotation,2025-04-12,104.32
2017,28,tire_rotation,2025-04-15,151.84
2018,34,brake_check,2025-04-05,116.91
2019,38,brake_check,2025-04-11,117.63
2020,32,tire_rotation,2025-04-17,199.08
2021,31,brake_check,2025-04-01,88.22
2022,9,brake_check,2025-04-01,90.41
2023,29,tire_rotation,2025-04-17,114.59
2024,5,tire_rotation,2025-04-10,142.59
2025,35,brake_check,2025-04-11,79.21
2026,38,oil_change,2025-04-01,45.48
2027,26,tire_rotation,2025-04-08,36.33
2028,23,oil_change,2025-04-12,118.52
2029,43,brake_check,2025-04-02,44.55
2030,48,brake_check,2025-04-16,104.44
2031,27,tire_rotation,2025-04-05,147.07
2032,42,oil_change,2025-04-10,105.82
2033,50,brake_check,2025-04-16,61.61
2034,50,oil_change,2025-04-03,65.64
2035,12,brake_check,2025-04-04,149.37
2036,43,tire_rotation,2025-04-11,110.85
2037,32,tire_rotation,2025-04-05,57.22
2038,35,brake_check,2025-04-11,145.72
2039,11,tire_rotation,2025-04-15,192.38
2040,17,oil_change,2025-04-13,104.47
2041,43,brake_check,2025-04-06,63.86
2042,3,oil_change,2025-04-08,57.5
2043,9,oil_change,2025-04-07,163.12
2044,35,brake_check,2025-04-05,31.71
2045,40,oil_change,2025-04-17,66.71
2046,21,brake_check,2025-04-09,131.96
2047,27,oil_change,2025-04-16,33.83
2048,19,oil_change,2025-04-15,142.55
2049,46,brake_check,2025-04-11,43.48
2050,12,brake_check,2025-04-05,128.46
2051,26,tire_rotation,2025-04-06,161.56
2052,8,tire_rotation,2025-04-03,117.9
2053,31,brake_check,2025-04-09,35.81
2054,12,oil_change,2025-04-17,79.8
2055,41,oil_change,2025-04-07,97.85
2056,3,brake_check,2025-04-07,122.86
2057,2,tire_rotation,2025-04-06,66.58
2058,42,oil_change,2025-04-09,93.64
2059,38,brake_check,2025-04-16,110.12
2060,41,oil_change,2025-04-17,179.8
2061,11,brake_check,2025-04-15,71.96
2062,7,brake_check,2025-04-05,168.91
2063,4,oil_change,2025-04-11,169.11
2064,42,tire_rotation,2025-04-09,42.37
2065,2,brake_check,2025-04-11,157.01
2066,37,brake_check,2025-04-17,151.05
2067,13,oil_change,2025-04-06,186.6
2068,46,tire_rotation,2025-04-11,183.16
2069,50,oil_change,2025-04-06,96.97
2070,37,oil_change,2025-04-04,123.22
2071,30,brake_check,2025-04-08,74.92
2072,22,brake_check,2025-04-01,97.88
2073,14,brake_check,2025-04-04,92.05
2074,50,oil_change,2025-04-14,189.53
2075,23,brake_check,2025-04-07,127.04
2076,28,tire_rotation,2025-04-12,147.34
2077,36,tire_rotation,2025-04-05,91.36
2078,16,tire_rotation,2025-04-08,104.1
2079,1,oil_change,2025-04-13,163.4
2080,21,brake_check,2025-04-05,133.7
2081,50,oil_change,2025-04-15,59.25
2082,35,tire_rotation,2025-04-03,181.11
2083,46,tire_rotation,2025-04-06,35.01
2084,2,tire_rotation,2025-04-14,64.27
2085,30,brake_check,2025-04-09,125.62
2086,23,brake_check,2025-04-17,160.37
2087,41,tire_rotation,2025-04-04,138.75
2088,13,brake_check,2025-04-13,37.35
2089,3,oil_change,2025-04-16,194.68
2090,24,oil_change,2025-04-07,179.66
2091,24,oil_change,2025-04-16,156.18
2092,48,brake_check,2025-04-04,193.6
2093,18,tire_rotation,2025-04-04,179.39
2094,50,brake_check,2025-04-13,77.03
2095,13,tire_rotation,2025-04-03,182.8
2096,11,oil_change,2025-04-13,41.47
2097,27,brake_check,2025-04-14,154.16
2098,6,oil_change,2025-04-10,36.49
2099,26,tire_rotation,2025-04-07,148.59
2100,2,tire_rotation,2025-04-11,137.72
2101,1,brake_check,2025-04-12,41.62
2102,16,oil_change,2025-04-14,192.87
2103,21,oil_change,2025-04-11,171.98
2104,10,oil_change,2025-04-13,86.97
2105,47,oil_change,2025-04-17,188.55
2106,39,tire_rotation,2025-04-12,59.84
2107,12,brake_check,2025-04-07,161.54
2108,46,brake_check,2025-04-02,105.08
2109,4,brake_check,2025-04-02,37.04
2110,39,oil_change,2025-04-16,169.79
2111,50,oil_change,2025-04-08,52.36
2112,18,brake_check,2025-04-17,163.73
2113,5,brake_check,2025-04-03,143.44
2114,32,brake_check,2025-04-03,196.24
2115,42,brake_check,2025-04-07,184.66
2116,32,tire_rotation,2025-04-07,167.7
2117,19,oil_change,2025-04-05,76.89
2118,48,brake_check,2025-04-14,154.91
2119,1,tire_rotation,2025-04-03,184.79
2120,48,tire_rotation,2025-04-03,56.21
2121,2,oil_change,2025-04-09,138.1
2122,18,tire_rotation,2025-04-06,162.31
2123,36,oil_change,2025-04-16,59.81
2124,37,oil_change,2025-04-06,72.56
2125,29,tire_rotation,2025-04-10,174.28
2126,5,tire_rotation,2025-04-14,31.28
2127,30,brake_check,2025-04-14,86.74
2128,23,tire_rotation,2025-04-10,67.14
2129,27,brake_check,2025-04-09,71.39
2130,10,tire_rotation,2025-04-16,55.56
2131,37,brake_check,2025-04-15,158.95
2132,32,oil_change,2025-04-14,114.03
2133,45,tire_rotation,2025-04-11,195.65
2134,32,brake_check,2025-04-03,79.56
2135,42,brake_check,2025-04-06,104.15
2136,21,brake_check,2025-04-06,154.3
2137,31,oil_change,2025-04-05,160.21
2138,23,brake_check,2025-04-13,118.75
2139,4,brake_check,2025-04-02,112.88
2140,43,oil_change,2025-04-07,64.05
2141,12,oil_change,2025-04-17,91.78
2142,10,oil_change,2025-04-02,71.79
2143,30,oil_change,2025-04-17,47.76
2144,32,brake_check,2025-04-13,65.55
2145,12,brake_check,2025-04-10,137.22
2146,17,oil_change,2025-04-05,133.55
2147,38,tire_rotation,2025-04-02,131.89
2148,43,brake_check,2025-04-10,116.99
2149,33,oil_change,2025-04-10,47.82
2150,6,tire_rotation,2025-04-14,50.63
2151,47,oil_change,2025-04-15,128.37
2152,35,brake_check,2025-04-13,64.2
2153,43,oil_change,2025-04-08,140.06
2154,11,tire_rotation,2025-04-12,118.55
2155,1,tire_rotation,2025-04-13,180.01
2156,17,brake_check,2025-04-06,114.64
2157,7,oil_change,2025-04-05,44.23
2158,33,oil_change,2025-04-17,46.82
2159,26,oil_change,2025-04-15,128.72
2160,35,brake_check,2025-04-04,159.54
2161,22,tire_rotation,2025-04-10,176.53
2162,7,oil_change,2025-04-15,143.02
2163,48,tire_rotation,2025-04-04,156.68
2164,45,oil_change,2025-04-07,167.19
2165,32,oil_change,2025-04-05,187.0
2166,9,oil_change,2025-04-13,169.26
2167,21,brake_check,2025-04-01,84.89
2168,6,oil_change,2025-04-08,184.99
2169,14,oil_change,2025-04-12,166.55
2170,36,oil_change,2025-04-12,59.02
2171,12,tire_rotation,2025-04-05,128.52
2172,24,oil_change,2025-04-10,141.03
2173,32,brake_check,2025-04-08,120.65
2174,9,tire_rotation,2025-04-03,94.49
2175,26,tire_rotation,2025-04-06,53.88
2176,48,tire_rotation,2025-04-04,166.7
2177,45,oil_change,2025-04-11,59.06
2178,39,brake_check,2025-04-13,120.63
2179,18,tire_rotation,2025-04-09,121.37
2180,10,oil_change,2025-04-08,121.83
2181,18,tire_rotation,2025-04-17,83.08
2182,32,brake_check,2025-04-09,82.82
2183,22,oil_change,2025-04-09,81.15
2184,21,tire_rotation,2025-04-04,115.33
2185,17,oil_change,2025-04-13,181.91
2186,7,oil_change,2025-04-17,139.46
2187,11,tire_rotation,2025-04-08,79.85
2188,48,tire_rotation,2025-04-11,116.41
2189,19,oil_change,2025-04-06,112.85
2190,13,brake_check,2025-04-15,191.95
2191,33,brake_check,2025-04-11,101.72
2192,11,brake_check,2025-04-11,134.26
2193,41,tire_rotation,2025-04-13,124.17
2194,32,brake_check,2025-04-10,81.88
2195,29,brake_check,2025-04-15,179.36
2196,45,brake_check,2025-04-04,118.71
2197,4,tire_rotation,2025-04-01,37.13
2198,5,tire_rotation,2025-04-13,170.54
2199,2,tire_rotation,2025-04-17,72.05
2200,48,brake_check,2025-04-06,90.35
2201,50,brake_check,2025-04-02,125.09
2202,9,brake_check,2025-04-05,110.99
2203,7,tire_rotation,2025-04-01,145.1
2204,29,tire_rotation,2025-04-07,122.79
2205,3,tire_rotation,2025-04-03,142.74
2206,16,tire_rotation,2025-04-13,188.84
2207,4,tire_rotation,2025-04-14,86.07
2208,35,oil_change,2025-04-09,171.03
2209,45,oil_change,2025-04-16,172.94
2210,25,oil_change,2025-04-12,116.63
2211,46,brake_check,2025-04-15,109.79
2212,49,oil_change,2025-04-15,92.8
2213,5,tire_rotation,2025-04-12,146.48
2214,25,oil_change,2025-04-10,85.71
2215,14,brake_check,2025-04-05,39.76
2216,37,oil_change,2025-04-08,36.63
2217,40,brake_check,2025-04-11,97.97
2218,16,brake_check,2025-04-10,175.72
2219,44,tire_rotation,2025-04-05,80.81
2220,24,tire_rotation,2025-04-04,145.21
2221,44,brake_check,2025-04-15,172.2
2222,39,tire_rotation,2025-04-12,64.69
2223,4,tire_rotation,2025-04-02,132.59
2224,4,brake_check,2025-04-13,41.07
2225,13,brake_check,2025-04-01,172.09
2226,9,tire_rotation,2025-04-06,105.22
2227,25,brake_check,2025-04-14,57.61
2228,1,brake_check,2025-04-14,94.37
2229,23,brake_check,2025-04-05,57.29
2230,35,tire_rotation,2025-04-08,43.84
2231,37,tire_rotation,2025-04-11,195.75
2232,4,oil_change,2025-04-05,122.48
2233,38,tire_rotation,2025-04-04,171.64
2234,5,brake_check,2025-04-11,131.8
2235,44,tire_rotation,2025-04-01,103.87
2236,15,brake_check,2025-04-03,80.13
2237,38,tire_rotation,2025-04-11,36.62
2238,44,tire_rotation,2025-04-07,164.47
2239,36,brake_check,2025-04-15,185.41
2240,15,brake_check,2025-04-09,168.22
2241,10,tire_rotation,2025-04-13,82.17
2242,50,brake_check,2025-04-13,169.33
2243,10,tire_rotation,2025-04-16,43.22
2244,17,tire_rotation,2025-04-06,172.86
2245,34,brake_check,2025-04-13,71.82
2246,40,oil_change,2025-04-14,46.82
2247,10,brake_check,2025-04-10,73.49
2248,49,tire_rotation,2025-04-12,170.49
2249,1,tire_rotation,2025-04-03,148.51
2250,19,tire_rotation,2025-04-01,75.82
2251,25,tire_rotation,2025-04-16,193.28
2252,47,tire_rotation,2025-04-11,114.87
2253,21,oil_change,2025-04-16,197.41
2254,40,tire_rotation,2025-04-03,196.63
2255,46,oil_change,2025-04-06,45.38
2256,14,tire_rotation,2025-04-05,83.41
2257,14,tire_rotation,2025-04-13,47.84
2258,9,tire_rotation,2025-04-14,111.47
2259,11,tire_rotation,2025-04-01,136.3
2260,22,tire_rotation,2025-04-01,152.91
2261,32,tire_rotation,2025-04-11,97.24
2262,50,oil_change,2025-04-14,87.22
2263,31,oil_change,2025-04-10,101.64
2264,6,oil_change,2025-04-08,148.53
2265,4,tire_rotation,2025-04-14,81.95
2266,1,brake_check,2025-04-17,90.56
2267,2,oil_change,2025-04-17,126.32
2268,30,brake_check,2025-04-07,110.99
2269,13,tire_rotation,2025-04-01,52.91
2270,35,brake_check,2025-04-04,57.9
2271,13,oil_change,2025-04-05,192.03
2272,45,oil_change,2025-04-10,54.73
2273,43,brake_check,2025-04-04,192.09
2274,27,tire_rotation,2025-04-01,101.98
2275,5,brake_check,2025-04-09,72.07
2276,32,oil_change,2025-04-05,164.22
2277,41,oil_change,2025-04-07,102.82
2278,23,oil_change,2025-04-11,67.12
2279,43,oil_change,2025-04-11,40.14
2280,4,brake_check,2025-04-17,181.65
2281,10,tire_rotation,2025-04-07,144.83
2282,21,oil_change,2025-04-02,51.52
2283,44,tire_rotation,2025-04-17,184.64
2284,12,oil_change,2025-04-05,71.28
2285,17,tire_rotation,2025-04-06,146.18
2286,3,oil_change,2025-04-09,41.15
2287,19,oil_change,2025-04-15,34.22
2288,28,tire_rotation,2025-04-15,176.49
2289,2,brake_check,2025-04-07,80.68
2290,50,tire_rotation,2025-04-16,128.82
2291,18,oil_change,2025-04-15,55.82
2292,41,brake_check,2025-04-03,150.77
2293,12,oil_change,2025-04-02,147.11
2294,49,oil_change,2025-04-08,99.57
2295,32,brake_check,2025-04-02,94.33
2296,34,brake_check,2025-04-01,194.07
2297,11,oil_change,2025-04-03,199.16
2298,37,brake_check,2025-04-12,194.38
2299,46,tire_rotation,2025-04-05,101.32
2300,11,brake_check,2025-04-04,189.23
2301,43,brake_check,2025-04-10,74.74
2302,27,brake_check,2025-04-06,181.82
2303,18,brake_check,2025-04-13,182.81
2304,12,oil_change,2025-04-09,82.1
2305,2,tire_rotation,2025-04-11,132.65
2306,49,tire_rotation,2025-04-05,137.16
2307,2,oil_change,2025-04-02,183.62
2308,29,tire_rotation,2025-04-10,161.31
2309,29,brake_check,2025-04-06,159.46
2310,26,brake_check,2025-04-15,197.32
2311,47,tire_rotation,2025-04-15,58.07
2312,25,brake_check,2025-04-05,89.91
2313,5,brake_check,2025-04-07,176.96
2314,15,tire_rotation,2025-04-13,80.96
2315,16,oil_change,2025-04-17,173.04
2316,23,brake_check,2025-04-02,103.42
2317,7,brake_check,2025-04-13,105.28
2318,34,brake_check,2025-04-07,57.85
2319,21,tire_rotation,2025-04-17,147.11
2320,3,oil_change,2025-04-08,102.12
2321,3,oil_change,2025-04-14,192.7
2322,30,brake_check,2025-04-03,170.92
2323,39,brake_check,2025-04-10,82.64
2324,31,oil_change,2025-04-13,198.31
2325,32,tire_rotation,2025-04-07,92.62
2326,47,tire_rotation,2025-04-13,122.66
2327,6,oil_change,2025-04-16,136.61
2328,24,oil_change,2025-04-16,198.97
2329,8,brake_check,2025-04-14,52.66
2330,29,oil_change,2025-04-03,148.48
2331,33,tire_rotation,2025-04-15,142.75
2332,16,brake_check,2025-04-09,73.32
2333,33,oil_change,2025-04-02,198.3
2334,11,brake_check,2025-04-16,42.96
2335,50,brake_check,2025-04-13,142.43
2336,21,tire_rotation,2025-04-17,90.63
2337,43,tire_rotation,2025-04-11,110.92
2338,23,brake_check,2025-04-12,95.22
2339,41,brake_check,2025-04-15,95.3
2340,20,tire_rotation,2025-04-12,114.5
2341,23,tire_rotation,2025-04-05,55.44
2342,45,brake_check,2025-04-11,194.88
2343,13,oil_change,2025-04-12,55.68
2344,39,oil_change,2025-04-06,101.65
2345,17,brake_check,2025-04-07,181.02
2346,5,tire_rotation,2025-04-12,138.34
2347,23,tire_rotation,2025-04-04,38.77
2348,21,tire_rotation,2025-04-09,62.43
2349,23,oil_change,2025-04-10,47.21
2350,2,brake_check,2025-04-10,187.17
2351,1,oil_change,2025-04-02,117.6
2352,19,tire_rotation,2025-04-11,108.21
2353,48,oil_change,2025-04-07,114.97
2354,23,tire_rotation,2025-04-05,176.59
2355,5,brake_check,2025-04-01,69.53
2356,46,oil_change,2025-04-04,107.2
2357,26,brake_check,2025-04-12,132.16
2358,34,oil_change,2025-04-13,110.23
2359,47,tire_rotation,2025-04-13,161.16
2360,16,oil_change,2025-04-03,175.39
2361,5,tire_rotation,2025-04-03,113.48
2362,3,oil_change,2025-04-10,101.68
2363,39,oil_change,2025-04-06,128.06
2364,33,tire_rotation,2025-04-09,68.51
2365,8,oil_change,2025-04-09,175.17
2366,38,brake_check,2025-04-06,60.59
2367,27,brake_check,2025-04-06,47.25
2368,12,oil_change,2025-04-05,136.94
2369,20,oil_change,2025-04-04,131.95
2370,42,tire_rotation,2025-04-08,150.06
2371,2,tire_rotation,2025-04-15,52.52
2372,16,brake_check,2025-04-11,151.41
2373,4,tire_rotation,2025-04-15,98.95
2374,44,oil_change,2025-04-03,194.23
2375,48,tire_rotation,2025-04-14,191.82
2376,24,oil_change,2025-04-14,38.88
2377,44,tire_rotation,2025-04-03,35.88
2378,6,tire_rotation,2025-04-04,82.53
2379,10,oil_change,2025-04-15,125.04
2380,43,oil_change,2025-04-09,63.02
2381,9,oil_change,2025-04-15,120.4
2382,23,brake_check,2025-04-16,182.18
2383,17,tire_rotation,2025-04-03,79.77
2384,17,tire_rotation,2025-04-06,40.88
2385,12,brake_check,2025-04-17,41.13
2386,45,brake_check,2025-04-11,58.33
2387,37,oil_change,2025-04-08,175.62
2388,35,oil_change,2025-04-01,57.25
2389,23,brake_check,2025-04-17,118.67
2390,30,brake_check,2025-04-02,113.13
2391,46,tire_rotation,2025-04-04,71.83
2392,9,tire_rotation,2025-04-02,97.04
2393,36,tire_rotation,2025-04-08,68.46
2394,21,brake_check,2025-04-03,89.19
2395,27,oil_change,2025-04-14,169.38
2396,20,oil_change,2025-04-01,150.8
2397,16,oil_change,2025-04-02,42.34
2398,23,tire_rotation,2025-04-14,166.44
2399,35,brake_check,2025-04-09,79.41
2400,29,brake_check,2025-04-09,196.17
2401,11,oil_change,2025-04-07,75.1
2402,42,tire_rotation,2025-04-17,165.3
2403,12,brake_check,2025-04-10,173.76
2404,31,tire_rotation,2025-04-07,128.24
2405,35,brake_check,2025-04-17,73.1
2406,1,tire_rotation,2025-04-02,190.95
2407,25,oil_change,2025-04-17,53.47
2408,50,tire_rotation,2025-04-02,153.45
2409,2,oil_change,2025-04-10,78.61
2410,10,brake_check,2025-04-01,132.73
2411,39,tire_rotation,2025-04-03,99.02
2412,28,oil_change,2025-04-02,67.16
2413,19,oil_change,2025-04-17,75.1
2414,22,oil_change,2025-04-09,40.24
2415,13,tire_rotation,2025-04-01,64.73
2416,9,oil_change,2025-04-17,177.68
2417,29,brake_check,2025-04-08,60.5
2418,23,brake_check,2025-04-06,105.97
2419,31,oil_change,2025-04-14,85.42
2420,3,tire_rotation,2025-04-09,183.48
2421,7,oil_change,2025-04-09,105.73
2422,18,brake_check,2025-04-06,96.6
2423,31,tire_rotation,2025-04-12,124.59
2424,11,tire_rotation,2025-04-08,34.8
2425,43,oil_change,2025-04-02,185.92
2426,46,tire_rotation,2025-04-05,167.27
2427,30,tire_rotation,2025-04-12,55.18
2428,25,oil_change,2025-04-16,152.97
2429,21,oil_change,2025-04-01,93.97
2430,37,oil_change,2025-04-07,59.51
2431,30,tire_rotation,2025-04-01,47.27
2432,42,oil_change,2025-04-10,157.77
2433,30,oil_change,2025-04-12,46.52
2434,22,brake_check,2025-04-14,151.36
2435,19,oil_change,2025-04-04,166.49
2436,39,tire_rotation,2025-04-01,149.06
2437,47,tire_rotation,2025-04-05,102.61
2438,47,brake_check,2025-04-12,71.9
2439,11,tire_rotation,2025-04-05,180.17
2440,34,brake_check,2025-04-13,127.66
2441,22,oil_change,2025-04-07,151.01
2442,28,brake_check,2025-04-15,126.98
2443,24,brake_check,2025-04-08,53.35
2444,48,tire_rotation,2025-04-14,112.5
2445,40,tire_rotation,2025-04-05,154.19
2446,42,brake_check,2025-04-15,87.2
2447,24,tire_rotation,2025-04-17,38.69
2448,30,oil_change,2025-04-06,153.34
2449,5,oil_change,2025-04-06,99.92
2450,35,oil_change,2025-04-11,56.63
2451,24,tire_rotation,2025-04-13,128.56
2452,25,brake_check,2025-04-16,155.23
2453,7,brake_check,2025-04-15,36.68
2454,37,brake_check,2025-04-17,38.43
2455,20,tire_rotation,2025-04-16,40.44
2456,9,brake_check,2025-04-04,168.81
2457,24,oil_change,2025-04-01,149.48
2458,4,brake_check,2025-04-13,104.79
2459,1,tire_rotation,2025-04-12,80.73
2460,23,brake_check,2025-04-07,113.53
2461,27,oil_change,2025-04-08,156.45
2462,8,oil_change,2025-04-02,117.21
2463,9,brake_check,2025-04-02,103.19
2464,11,brake_check,2025-04-04,145.16
2465,28,tire_rotation,2025-04-07,153.13
2466,39,tire_rotation,2025-04-02,123.78
2467,30,brake_check,2025-04-14,84.07
2468,30,brake_check,2025-04-07,154.15
2469,10,tire_rotation,2025-04-06,156.96
2470,2,oil_change,2025-04-08,165.01
2471,40,tire_rotation,2025-04-11,166.52
2472,30,tire_rotation,2025-04-16,151.75
2473,37,brake_check,2025-04-11,74.67
2474,7,oil_change,2025-04-14,158.29
2475,12,oil_change,2025-04-13,133.85
2476,42,tire_rotation,2025-04-03,111.56
2477,31,tire_rotation,2025-04-17,116.99
2478,45,oil_change,2025-04-08,145.04
2479,34,tire_rotation,2025-04-08,192.74
2480,28,oil_change,2025-04-07,61.67
2481,27,brake_check,2025-04-08,40.49
2482,38,oil_change,2025-04-13,130.18
2483,46,brake_check,2025-04-12,79.86
2484,17,tire_rotation,2025-04-02,187.13
2485,16,tire_rotation,2025-04-11,93.23
2486,17,tire_rotation,2025-04-08,85.07
2487,35,oil_change,2025-04-11,124.66
2488,1,tire_rotation,2025-04-14,113.38
2489,44,tire_rotation,2025-04-12,113.9
2490,42,oil_change,2025-04-03,98.99
2491,20,oil_change,2025-04-12,142.79
2492,9,oil_change,2025-04-14,36.35
2493,30,oil_change,2025-04-09,110.39
2494,34,brake_check,2025-04-02,59.33
2495,49,oil_change,2025-04-01,55.13
2496,1,tire_rotation,2025-04-05,52.83
2497,18,tire_rotation,2025-04-16,52.18
2498,1,tire_rotation,2025-04-13,73.25
2499,19,brake_check,2025-04-03,43.38
2500,14,tire_rotation,2025-04-06,113.74
2501,13,tire_rotation,2025-04-02,138.1
2502,10,tire_rotation,2025-04-13,35.52
2503,18,oil_change,2025-04-02,94.74
2504,20,brake_check,2025-04-03,107.86
2505,11,tire_rotation,2025-04-15,182.71
2506,2,tire_rotation,2025-04-14,96.67
2507,43,oil_change,2025-04-15,143.39
2508,40,tire_rotation,2025-04-11,102.76
2509,25,oil_change,2025-04-14,184.12
2510,27,brake_check,2025-04-09,117.66
2511,39,brake_check,2025-04-17,168.38
2512,36,brake_check,2025-04-14,90.61
2513,2,brake_check,2025-04-03,105.53
2514,47,brake_check,2025-04-12,128.71
2515,29,oil_change,2025-04-06,151.45
2516,6,oil_change,2025-04-11,96.93
2517,13,brake_check,2025-04-02,111.48
2518,26,oil_change,2025-04-05,136.88
2519,36,brake_check,2025-04-07,126.56
2520,40,tire_rotation,2025-04-10,89.72
2521,36,brake_check,2025-04-03,151.63
2522,20,brake_check,2025-04-13,167.35
2523,36,tire_rotation,2025-04-09,197.47
2524,36,oil_change,2025-04-10,53.99
2525,18,oil_change,2025-04-08,67.12
2526,5,oil_change,2025-04-02,166.66
2527,33,oil_change,2025-04-11,119.46
2528,3,brake_check,2025-04-05,32.17
2529,41,brake_check,2025-04-17,93.84
2530,28,brake_check,2025-04-09,156.85
2531,23,tire_rotation,2025-04-02,173.97
2532,23,brake_check,2025-04-09,174.92
2533,18,brake_check,2025-04-11,123.21
2534,29,brake_check,2025-04-08,85.6
2535,4,brake_check,2025-04-07,49.41
2536,26,tire_rotation,2025-04-16,175.8
2537,36,brake_check,2025-04-02,138.86
2538,16,oil_change,2025-04-10,124.26
2539,2,tire_rotation,2025-04-01,88.78
2540,12,brake_check,2025-04-11,61.85
2541,39,brake_check,2025-04-14,37.5
2542,1,oil_change,2025-04-13,81.36
2543,31,oil_change,2025-04-17,151.99
2544,5,oil_change,2025-04-16,140.4
2545,2,brake_check,2025-04-12,61.66
2546,25,tire_rotation,2025-04-13,31.06
2547,9,oil_change,2025-04-14,77.62
2548,37,oil_change,2025-04-12,102.17
2549,17,oil_change,2025-04-17,117.96
2550,38,brake_check,2025-04-14,86.22
2551,38,tire_rotation,2025-04-08,158.46
2552,12,oil_change,2025-04-06,153.42
2553,43,tire_rotation,2025-04-08,125.47
2554,5,tire_rotation,2025-04-09,73.09
2555,22,tire_rotation,2025-04-16,164.88
2556,49,brake_check,2025-04-03,116.42
2557,2,tire_rotation,2025-04-12,105.26
2558,12,tire_rotation,2025-04-01,69.65
2559,13,brake_check,2025-04-15,187.48
2560,10,tire_rotation,2025-04-13,146.21
2561,18,brake_check,2025-04-04,94.41
2562,42,tire_rotation,2025-04-03,191.77
2563,35,oil_change,2025-04-04,156.62
2564,16,oil_change,2025-04-17,56.4
2565,44,oil_change,2025-04-13,65.98
2566,9,brake_check,2025-04-16,103.34
2567,44,tire_rotation,2025-04-05,84.41
2568,31,tire_rotation,2025-04-11,79.39
2569,15,tire_rotation,2025-04-05,194.53
2570,11,brake_check,2025-04-17,38.62
2571,1,oil_change,2025-04-14,49.67
2572,33,oil_change,2025-04-03,196.81
2573,30,brake_check,2025-04-12,100.86
2574,50,brake_check,2025-04-14,69.6
2575,2,tire_rotation,2025-04-17,153.22
2576,16,tire_rotation,2025-04-14,133.87
2577,40,oil_change,2025-04-05,82.19
2578,15,oil_change,2025-04-11,119.83
2579,18,brake_check,2025-04-09,34.82
2580,48,brake_check,2025-04-02,100.36
2581,4,oil_change,2025-04-11,73.19
2582,16,brake_check,2025-04-03,111.39
2583,9,tire_rotation,2025-04-02,102.49
2584,30,tire_rotation,2025-04-14,110.51
2585,5,tire_rotation,2025-04-03,40.18
2586,49,oil_change,2025-04-01,62.8
2587,25,oil_change,2025-04-05,196.0
2588,50,tire_rotation,2025-04-01,57.06
2589,31,oil_change,2025-04-05,143.4
2590,31,oil_change,2025-04-04,194.41
2591,26,brake_check,2025-04-01,45.77
2592,1,tire_rotation,2025-04-02,135.52
2593,11,tire_rotation,2025-04-10,98.22
2594,15,brake_check,2025-04-13,47.7
2595,33,brake_check,2025-04-10,166.2
2596,37,tire_rotation,2025-04-10,74.54
2597,38,tire_rotation,2025-04-08,173.34
2598,49,brake_check,2025-04-12,43.77
2599,32,brake_check,2025-04-16,183.14
2600,29,oil_change,2025-04-14,148.7
2601,45,oil_change,2025-04-03,162.12
2602,31,tire_rotation,2025-04-09,173.35
2603,16,tire_rotation,2025-04-07,75.14
2604,41,tire_rotation,2025-04-01,60.91
2605,28,oil_change,2025-04-07,184.9
2606,16,oil_change,2025-04-13,82.78
2607,25,oil_change,2025-04-13,186.59
2608,1,oil_change,2025-04-17,127.11
2609,7,oil_change,2025-04-12,152.33
2610,13,brake_check,2025-04-06,159.64
2611,42,oil_change,2025-04-05,145.7
2612,7,tire_rotation,2025-04-07,67.15
2613,10,tire_rotation,2025-04-13,135.51
2614,9,tire_rotation,2025-04-09,86.12
2615,45,tire_rotation,2025-04-08,197.92
2616,41,brake_check,2025-04-17,58.85
2617,8,tire_rotation,2025-04-13,68.51
2618,33,brake_check,2025-04-08,190.82
2619,17,oil_change,2025-04-09,134.63
2620,25,oil_change,2025-04-08,91.81
2621,2,tire_rotation,2025-04-17,90.3
2622,9,tire_rotation,2025-04-12,112.78
2623,41,brake_check,2025-04-07,98.9
2624,26,brake_check,2025-04-03,167.84
