alert_id,vehicle_id,issue,severity,timestamp
7116,45,battery fault,high,2025-04-09 10:36:14
7117,18,low tire pressure,high,2025-04-16 07:45:21
7118,4,battery fault,high,2025-04-01 18:41:27
7119,22,engine check,low,2025-04-02 09:20:29
7120,4,battery fault,low,2025-04-13 08:46:42
7121,45,low tire pressure,medium,2025-04-14 22:45:17
7122,28,engine check,low,2025-04-06 05:15:50
7123,45,engine check,low,2025-04-11 10:29:14
7124,35,low tire pressure,high,2025-04-05 23:39:34
7125,14,engine check,medium,2025-04-11 04:43:46
7126,11,low tire pressure,medium,2025-04-09 18:33:05
7127,15,low tire pressure,medium,2025-04-01 13:15:59
7128,23,battery fault,high,2025-04-15 13:20:53
7129,42,battery fault,medium,2025-04-14 00:25:29
7130,13,low tire pressure,low,2025-04-05 01:59:54
7131,42,low tire pressure,medium,2025-04-01 09:45:41
7132,38,low tire pressure,medium,2025-04-10 11:58:44
7133,11,battery fault,high,2025-04-07 09:52:18
7134,34,battery fault,low,2025-04-10 07:09:43
7135,41,low tire pressure,low,2025-04-11 12:45:41
7136,25,low tire pressure,high,2025-04-02 15:43:26
7137,13,low tire pressure,medium,2025-04-10 04:53:38
7138,35,low tire pressure,high,2025-04-07 07:54:33
7139,27,engine check,high,2025-04-12 02:39:37
7140,10,battery fault,medium,2025-04-05 21:38:01
7141,34,engine check,high,2025-04-13 18:56:51
7142,39,engine check,low,2025-04-14 17:43:39
7143,16,low tire pressure,low,2025-04-12 06:54:00
7144,50,battery fault,low,2025-04-05 16:32:21
7145,1,battery fault,high,2025-04-08 06:40:14
7146,6,engine check,medium,2025-04-12 23:57:08
7147,34,low tire pressure,high,2025-04-04 00:13:44
7148,48,engine check,low,2025-04-16 03:41:24
7149,15,engine check,high,2025-04-13 06:48:19
7150,35,engine check,medium,2025-04-12 18:17:18
7151,10,engine check,medium,2025-04-15 22:46:40
7152,1,low tire pressure,low,2025-04-12 18:14:49
7153,29,battery fault,high,2025-04-12 19:08:23
7154,29,low tire pressure,high,2025-04-07 13:14:02
7155,27,low tire pressure,medium,2025-04-02 22:49:28
7156,6,low tire pressure,low,2025-04-12 15:59:40
7157,15,engine check,high,2025-04-10 19:45:40
7158,7,low tire pressure,medium,2025-04-04 01:10:24
7159,33,low tire pressure,high,2025-04-01 05:44:18
7160,3,low tire pressure,medium,2025-04-13 08:21:18
7161,6,battery fault,medium,2025-04-05 16:59:02
7162,33,engine check,high,2025-04-17 05:57:04
7163,3,low tire pressure,medium,2025-04-04 01:25:41
7164,19,battery fault,low,2025-04-15 09:59:47
7165,8,low tire pressure,medium,2025-04-03 16:20:07
7166,50,battery fault,medium,2025-04-06 05:48:27
7167,32,low tire pressure,low,2025-04-14 05:02:39
7168,10,low tire pressure,medium,2025-04-05 01:44:14
7169,1,low tire pressure,high,2025-04-06 10:47:25
7170,10,low tire pressure,high,2025-04-04 07:57:46
7171,21,engine check,high,2025-04-17 04:12:53
7172,35,battery fault,low,2025-04-01 17:39:39
7173,31,battery fault,high,2025-04-11 08:53:48
7174,49,battery fault,medium,2025-04-09 16:03:13
7175,16,engine check,high,2025-04-11 08:24:02
7176,34,battery fault,medium,2025-04-08 12:14:29
7177,42,engine check,low,2025-04-03 02:59:27
7178,47,low tire pressure,high,2025-04-14 10:59:09
7179,45,battery fault,low,2025-04-16 07:35:15
7180,3,low tire pressure,medium,2025-04-13 01:33:21
7181,14,battery fault,high,2025-04-14 06:33:40
7182,21,battery fault,high,2025-04-04 18:47:40
7183,45,battery fault,medium,2025-04-10 08:39:14
7184,16,engine check,medium,2025-04-11 20:18:56
7185,38,battery fault,high,2025-04-09 13:21:18
7186,24,engine check,medium,2025-04-16 10:59:06
7187,32,battery fault,medium,2025-04-09 14:56:23
7188,29,battery fault,high,2025-04-04 03:46:24
7189,7,low tire pressure,medium,2025-04-13 08:06:06
7190,16,low tire pressure,low,2025-04-13 07:35:11
7191,11,engine check,low,2025-04-09 08:31:28
7192,39,low tire pressure,high,2025-04-13 21:50:33
7193,35,low tire pressure,low,2025-04-09 03:51:47
7194,3,battery fault,low,2025-04-09 02:15:39
7195,31,low tire pressure,high,2025-04-17 23:39:18
7196,32,engine check,medium,2025-04-04 18:19:34
7197,44,low tire pressure,medium,2025-04-02 12:44:15
7198,21,engine check,medium,2025-04-04 19:24:29
7199,36,battery fault,medium,2025-04-12 02:50:29
7200,20,battery fault,high,2025-04-01 16:21:10
7201,30,low tire pressure,medium,2025-04-02 03:10:22
7202,7,low tire pressure,low,2025-04-09 17:54:40
7203,18,battery fault,medium,2025-04-06 19:24:46
7204,36,battery fault,high,2025-04-12 01:42:55
7205,13,engine check,low,2025-04-03 13:28:36
7206,37,low tire pressure,high,2025-04-13 12:55:53
7207,30,engine check,medium,2025-04-16 22:00:44
7208,22,battery fault,medium,2025-04-04 01:07:20
7209,26,battery fault,low,2025-04-03 09:56:09
7210,30,engine check,medium,2025-04-17 21:27:54
7211,13,engine check,low,2025-04-10 01:52:06
7212,25,low tire pressure,high,2025-04-13 22:04:30
7213,15,battery fault,high,2025-04-14 21:10:17
7214,47,battery fault,high,2025-04-06 21:22:12
7215,31,battery fault,medium,2025-04-10 05:30:42
7216,23,low tire pressure,high,2025-04-10 12:41:22
7217,21,battery fault,low,2025-04-11 00:56:16
7218,3,low tire pressure,low,2025-04-14 04:02:23
7219,27,battery fault,low,2025-04-12 09:59:10
7220,15,engine check,high,2025-04-08 23:47:23
7221,15,engine check,high,2025-04-10 16:31:38
7222,17,low tire pressure,high,2025-04-10 02:49:16
7223,18,low tire pressure,medium,2025-04-04 07:51:32
7224,28,engine check,high,2025-04-14 20:14:36
7225,12,battery fault,high,2025-04-11 21:02:28
7226,28,engine check,low,2025-04-05 15:59:29
7227,7,battery fault,high,2025-04-03 02:23:32
7228,12,engine check,low,2025-04-03 23:18:25
7229,9,low tire pressure,medium,2025-04-13 11:06:53
7230,48,low tire pressure,low,2025-04-09 15:58:29
7231,31,low tire pressure,high,2025-04-14 12:59:19
7232,15,engine check,medium,2025-04-04 22:28:16
7233,39,low tire pressure,medium,2025-04-13 15:34:33
7234,49,battery fault,low,2025-04-10 18:26:44
7235,38,engine check,low,2025-04-10 23:19:38
7236,27,battery fault,low,2025-04-08 08:18:21
7237,32,battery fault,low,2025-04-06 21:58:49
7238,8,engine check,low,2025-04-08 21:44:08
7239,48,engine check,high,2025-04-13 23:21:19
7240,35,low tire pressure,low,2025-04-14 13:47:08
7241,50,battery fault,low,2025-04-09 13:02:32
7242,5,engine check,high,2025-04-05 21:39:41
7243,23,low tire pressure,medium,2025-04-08 19:53:54
7244,36,engine check,medium,2025-04-16 00:47:22
7245,40,engine check,medium,2025-04-10 15:01:03
7246,28,low tire pressure,high,2025-04-01 01:20:40
7247,19,battery fault,medium,2025-04-14 07:36:06
7248,7,low tire pressure,low,2025-04-15 22:47:46
7249,9,low tire pressure,low,2025-04-15 17:04:16
7250,28,engine check,high,2025-04-08 23:18:13
7251,33,low tire pressure,high,2025-04-03 12:36:37
7252,17,engine check,medium,2025-04-05 19:43:10
7253,46,battery fault,medium,2025-04-17 23:33:41
7254,33,engine check,high,2025-04-04 12:17:45
7255,41,battery fault,low,2025-04-01 07:02:53
7256,23,low tire pressure,medium,2025-04-10 15:07:01
7257,2,battery fault,medium,2025-04-03 08:07:53
7258,35,engine check,high,2025-04-13 17:25:42
7259,34,engine check,medium,2025-04-11 11:12:18
7260,31,battery fault,medium,2025-04-14 00:18:29
7261,27,low tire pressure,low,2025-04-11 00:33:47
7262,11,low tire pressure,low,2025-04-16 06:31:26
7263,18,low tire pressure,high,2025-04-01 22:14:03
7264,48,battery fault,low,2025-04-05 17:48:59
7265,5,battery fault,high,2025-04-09 01:10:26
7266,7,engine check,high,2025-04-14 23:11:40
7267,45,low tire pressure,high,2025-04-11 15:12:04
7268,12,battery fault,low,2025-04-12 08:49:08
7269,24,battery fault,medium,2025-04-02 20:30:30
7270,39,low tire pressure,low,2025-04-16 03:16:08
7271,42,battery fault,medium,2025-04-15 06:09:26
7272,32,engine check,low,2025-04-02 08:40:09
7273,8,battery fault,low,2025-04-17 11:11:42
7274,43,engine check,low,2025-04-13 07:19:48
7275,6,battery fault,high,2025-04-02 18:49:14
7276,16,low tire pressure,low,2025-04-06 11:05:28
7277,33,low tire pressure,high,2025-04-13 10:52:13
7278,7,low tire pressure,high,2025-04-03 23:23:37
7279,17,engine check,medium,2025-04-10 00:52:02
7280,1,engine check,high,2025-04-14 11:34:03
7281,7,engine check,high,2025-04-05 08:38:31
7282,19,battery fault,low,2025-04-09 05:31:23
7283,3,low tire pressure,high,2025-04-11 14:54:51
7284,2,engine check,low,2025-04-14 19:09:22
7285,5,battery fault,high,2025-04-01 13:38:15
7286,39,battery fault,high,2025-04-13 00:56:09
7287,16,engine check,low,2025-04-13 04:47:28
7288,1,low tire pressure,high,2025-04-17 18:19:35
7289,20,low tire pressure,medium,2025-04-11 08:49:07
7290,45,battery fault,medium,2025-04-09 12:19:15
7291,13,low tire pressure,high,2025-04-01 14:52:28
7292,2,engine check,high,2025-04-16 12:01:16
7293,48,engine check,low,2025-04-11 04:06:25
7294,24,engine check,medium,2025-04-07 08:52:28
7295,36,engine check,high,2025-04-06 09:40:55
7296,38,battery fault,high,2025-04-12 17:31:00
7297,33,battery fault,low,2025-04-14 19:15:26
7298,5,low tire pressure,medium,2025-04-15 15:46:25
7299,17,battery fault,low,2025-04-06 20:18:01
7300,21,engine check,low,2025-04-03 23:53:08
7301,7,low tire pressure,medium,2025-04-05 15:12:59
7302,34,battery fault,medium,2025-04-02 07:24:02
7303,29,low tire pressure,medium,2025-04-11 18:54:41
7304,9,engine check,low,2025-04-04 20:49:24
7305,31,engine check,high,2025-04-08 22:34:56
7306,36,engine check,high,2025-04-07 07:51:06
7307,38,battery fault,high,2025-04-07 11:10:16
7308,17,engine check,medium,2025-04-15 16:55:22
7309,7,engine check,low,2025-04-16 01:50:46
7310,9,engine check,low,2025-04-01 20:06:19
7311,15,low tire pressure,high,2025-04-17 20:48:11
7312,34,engine check,medium,2025-04-07 00:19:54
7313,38,battery fault,high,2025-04-15 18:02:40
7314,8,low tire pressure,medium,2025-04-04 07:36:14
7315,49,battery fault,low,2025-04-17 11:10:43
7316,3,battery fault,low,2025-04-10 20:46:55
7317,14,engine check,low,2025-04-01 02:11:54
7318,19,battery fault,high,2025-04-07 22:58:36
7319,47,battery fault,medium,2025-04-17 02:56:49
7320,33,low tire pressure,medium,2025-04-04 10:11:40
7321,33,low tire pressure,high,2025-04-02 14:21:53
7322,19,engine check,medium,2025-04-13 12:18:20
7323,14,low tire pressure,low,2025-04-03 15:10:48
7324,33,engine check,high,2025-04-16 17:36:50
7325,19,low tire pressure,medium,2025-04-07 17:02:35
7326,42,engine check,high,2025-04-05 22:47:06
7327,31,low tire pressure,medium,2025-04-02 20:24:20
7328,1,battery fault,medium,2025-04-09 06:05:11
7329,32,low tire pressure,medium,2025-04-16 11:30:39
7330,6,engine check,low,2025-04-07 11:27:30
7331,4,low tire pressure,low,2025-04-14 16:48:13
7332,48,low tire pressure,high,2025-04-11 10:05:10
7333,2,battery fault,medium,2025-04-02 09:41:44
7334,45,low tire pressure,medium,2025-04-14 08:14:24
7335,6,engine check,low,2025-04-01 01:36:36
7336,36,engine check,high,2025-04-08 10:00:06
7337,33,low tire pressure,high,2025-04-08 04:05:23
7338,35,battery fault,low,2025-04-04 15:28:18
7339,6,battery fault,medium,2025-04-10 14:34:17
7340,47,battery fault,low,2025-04-17 03:23:50
7341,16,engine check,medium,2025-04-09 18:35:44
7342,31,engine check,low,2025-04-07 15:54:14
7343,8,battery fault,medium,2025-04-15 03:51:36
7344,31,battery fault,high,2025-04-03 20:17:39
7345,17,battery fault,high,2025-04-06 16:39:04
7346,5,low tire pressure,high,2025-04-03 06:33:44
7347,35,battery fault,low,2025-04-14 13:40:10
7348,39,engine check,high,2025-04-17 08:20:44
7349,36,battery fault,high,2025-04-04 02:25:30
7350,9,low tire pressure,low,2025-04-05 11:39:12
7351,24,low tire pressure,high,2025-04-13 04:24:04
7352,2,battery fault,medium,2025-04-05 23:40:38
7353,44,engine check,high,2025-04-15 23:05:19
7354,38,low tire pressure,high,2025-04-10 14:31:49
7355,17,engine check,high,2025-04-01 04:07:30
7356,15,battery fault,high,2025-04-15 18:57:00
7357,44,engine check,medium,2025-04-09 22:09:04
7358,29,engine check,medium,2025-04-01 21:42:44
7359,50,engine check,low,2025-04-10 02:08:09
7360,28,engine check,high,2025-04-12 09:32:50
7361,41,battery fault,high,2025-04-03 14:58:53
7362,18,engine check,medium,2025-04-16 16:20:59
7363,32,engine check,high,2025-04-06 12:00:40
7364,19,low tire pressure,low,2025-04-02 16:55:01
7365,16,battery fault,high,2025-04-03 09:30:25
7366,29,low tire pressure,medium,2025-04-16 23:52:10
7367,42,low tire pressure,high,2025-04-10 19:56:38
7368,35,battery fault,medium,2025-04-14 21:03:34
7369,44,low tire pressure,medium,2025-04-17 05:42:16
7370,13,low tire pressure,high,2025-04-11 02:31:35
7371,44,low tire pressure,high,2025-04-01 13:05:26
7372,39,low tire pressure,low,2025-04-03 05:21:19
7373,38,low tire pressure,medium,2025-04-05 22:40:52
7374,7,battery fault,medium,2025-04-05 22:10:14
7375,37,battery fault,medium,2025-04-07 18:57:20
7376,38,low tire pressure,medium,2025-04-05 23:57:43
7377,3,low tire pressure,medium,2025-04-04 00:50:13
7378,41,battery fault,medium,2025-04-08 18:38:30
7379,20,battery fault,low,2025-04-17 01:30:20
7380,10,engine check,high,2025-04-15 08:06:03
7381,7,low tire pressure,medium,2025-04-10 22:10:22
7382,32,engine check,high,2025-04-02 02:30:41
7383,6,engine check,low,2025-04-01 23:14:48
7384,5,battery fault,high,2025-04-08 15:02:36
7385,45,low tire pressure,high,2025-04-05 09:59:21
7386,9,engine check,medium,2025-04-12 17:10:26
7387,7,battery fault,medium,2025-04-03 05:39:44
7388,18,battery fault,high,2025-04-05 13:06:48
7389,12,battery fault,high,2025-04-08 14:57:13
7390,41,low tire pressure,medium,2025-04-06 07:31:23
7391,20,low tire pressure,medium,2025-04-07 21:46:11
7392,26,engine check,high,2025-04-17 08:19:18
7393,11,battery fault,medium,2025-04-09 03:44:30
7394,14,engine check,low,2025-04-14 11:22:15
7395,23,engine check,high,2025-04-14 10:12:13
7396,18,engine check,medium,2025-04-08 13:26:55
7397,20,engine check,low,2025-04-17 12:13:45
7398,10,battery fault,low,2025-04-17 06:00:06
7399,23,engine check,high,2025-04-09 10:25:18
7400,33,battery fault,high,2025-04-06 04:42:55
7401,7,battery fault,low,2025-04-09 21:37:27
7402,25,engine check,low,2025-04-16 21:49:14
7403,2,battery fault,low,2025-04-05 13:47:12
7404,49,engine check,high,2025-04-08 09:55:41
7405,24,battery fault,high,2025-04-07 20:35:12
7406,13,battery fault,medium,2025-04-13 07:48:44
7407,27,battery fault,low,2025-04-01 10:04:42
7408,7,engine check,medium,2025-04-06 07:59:39
7409,10,low tire pressure,high,2025-04-01 12:22:41
7410,42,battery fault,low,2025-04-02 21:25:24
7411,50,engine check,high,2025-04-11 00:34:52
7412,26,low tire pressure,high,2025-04-11 10:24:30
7413,43,low tire pressure,high,2025-04-05 21:16:37
7414,10,engine check,low,2025-04-13 19:50:54
7415,34,engine check,medium,2025-04-07 11:26:09
7416,30,battery fault,low,2025-04-01 21:12:19
7417,47,low tire pressure,medium,2025-04-05 15:22:10
7418,25,battery fault,low,2025-04-08 01:27:09
7419,19,engine check,high,2025-04-13 01:18:49
7420,21,engine check,high,2025-04-06 09:49:12
7421,5,low tire pressure,medium,2025-04-05 01:51:55
7422,23,engine check,low,2025-04-08 18:30:59
7423,40,engine check,medium,2025-04-15 08:10:20
7424,30,battery fault,low,2025-04-14 21:33:17
7425,7,engine check,low,2025-04-01 08:09:15
7426,2,low tire pressure,high,2025-04-14 04:50:59
7427,26,low tire pressure,low,2025-04-12 22:50:29
7428,43,battery fault,medium,2025-04-04 13:29:38
7429,23,battery fault,medium,2025-04-02 16:38:55
7430,14,battery fault,low,2025-04-17 17:13:22
7431,19,low tire pressure,medium,2025-04-04 11:46:07
7432,12,battery fault,low,2025-04-04 15:38:11
7433,5,battery fault,medium,2025-04-15 21:32:19
7434,23,battery fault,high,2025-04-07 12:33:46
7435,17,battery fault,low,2025-04-17 05:27:02
7436,36,low tire pressure,high,2025-04-17 05:27:54
7437,39,battery fault,medium,2025-04-13 00:14:28
7438,14,battery fault,medium,2025-04-11 21:20:57
7439,9,battery fault,medium,2025-04-04 17:00:58
7440,1,low tire pressure,medium,2025-04-10 17:23:43
7441,10,low tire pressure,medium,2025-04-06 05:04:24
7442,42,engine check,medium,2025-04-11 02:02:31
7443,18,engine check,high,2025-04-05 07:57:09
7444,44,battery fault,low,2025-04-05 03:13:06
7445,4,battery fault,high,2025-04-02 23:59:23
7446,12,low tire pressure,medium,2025-04-09 15:36:46
7447,9,battery fault,low,2025-04-16 07:17:03
7448,42,engine check,high,2025-04-07 09:52:13
7449,21,battery fault,high,2025-04-05 06:19:04
7450,27,battery fault,high,2025-04-01 08:48:02
7451,2,battery fault,high,2025-04-15 22:31:56
7452,31,low tire pressure,medium,2025-04-09 15:40:01
7453,10,engine check,low,2025-04-17 21:09:14
7454,38,battery fault,high,2025-04-07 05:00:36
7455,19,engine check,high,2025-04-09 08:15:26
7456,14,engine check,low,2025-04-03 05:46:27
7457,38,low tire pressure,low,2025-04-03 23:18:58
7458,40,engine check,medium,2025-04-15 20:47:05
7459,32,battery fault,medium,2025-04-01 04:07:29
7460,16,engine check,low,2025-04-07 15:56:54
7461,12,engine check,medium,2025-04-06 22:21:02
7462,33,engine check,high,2025-04-11 22:48:44
7463,30,low tire pressure,medium,2025-04-17 17:56:21
7464,48,engine check,low,2025-04-03 05:56:49
7465,30,battery fault,medium,2025-04-10 05:04:42
7466,46,battery fault,high,2025-04-06 23:08:04
7467,20,engine check,high,2025-04-09 00:06:05
7468,18,battery fault,low,2025-04-02 08:55:18
7469,44,engine check,low,2025-04-05 05:21:41
7470,36,battery fault,low,2025-04-10 15:05:52
7471,46,low tire pressure,medium,2025-04-15 19:10:12
7472,46,low tire pressure,high,2025-04-09 05:38:08
7473,28,battery fault,high,2025-04-07 22:13:59
7474,6,low tire pressure,low,2025-04-13 19:43:24
7475,14,low tire pressure,low,2025-04-10 22:38:50
7476,13,low tire pressure,medium,2025-04-10 10:43:59
7477,17,battery fault,low,2025-04-16 22:40:35
7478,43,battery fault,medium,2025-04-02 00:40:19
7479,37,battery fault,high,2025-04-07 16:36:16
7480,7,low tire pressure,low,2025-04-12 02:09:38
7481,41,low tire pressure,medium,2025-04-08 07:48:01
7482,1,battery fault,medium,2025-04-13 11:14:40
7483,7,low tire pressure,low,2025-04-10 09:28:08
7484,37,low tire pressure,medium,2025-04-10 09:17:41
7485,3,battery fault,high,2025-04-13 22:05:17
7486,1,engine check,high,2025-04-15 17:36:46
7487,46,engine check,high,2025-04-10 14:03:23
7488,41,battery fault,high,2025-04-09 00:58:07
7489,50,low tire pressure,medium,2025-04-06 17:52:20
7490,27,engine check,low,2025-04-04 15:47:45
7491,4,battery fault,high,2025-04-02 06:42:59
7492,21,engine check,low,2025-04-07 11:36:33
7493,25,low tire pressure,low,2025-04-16 05:43:49
7494,5,battery fault,medium,2025-04-08 22:55:21
7495,13,low tire pressure,low,2025-04-06 15:48:54
7496,9,engine check,low,2025-04-02 15:14:37
7497,36,engine check,medium,2025-04-09 08:48:13
7498,39,engine check,low,2025-04-13 07:49:37
7499,38,engine check,low,2025-04-06 19:58:49
7500,4,low tire pressure,high,2025-04-12 05:07:58
7501,19,engine check,medium,2025-04-06 14:54:06
7502,30,engine check,medium,2025-04-03 15:13:43
7503,1,battery fault,high,2025-04-07 01:21:24
7504,31,engine check,low,2025-04-06 07:17:42
7505,4,engine check,low,2025-04-02 09:28:29
7506,24,low tire pressure,medium,2025-04-11 08:37:17
7507,24,engine check,low,2025-04-10 13:18:25
7508,27,low tire pressure,high,2025-04-12 11:45:38
7509,13,low tire pressure,low,2025-04-05 23:36:29
7510,37,low tire pressure,medium,2025-04-07 07:39:44
7511,48,battery fault,medium,2025-04-03 12:09:46
7512,23,battery fault,high,2025-04-03 12:22:51
7513,42,battery fault,medium,2025-04-10 21:57:23
7514,17,low tire pressure,high,2025-04-04 05:49:22
7515,8,low tire pressure,high,2025-04-03 15:53:38
7516,37,low tire pressure,high,2025-04-05 20:46:44
7517,22,low tire pressure,medium,2025-04-12 05:26:44
7518,44,low tire pressure,low,2025-04-03 14:30:41
7519,1,low tire pressure,medium,2025-04-16 05:42:05
7520,38,battery fault,low,2025-04-03 00:00:41
7521,19,low tire pressure,low,2025-04-15 10:42:43
7522,45,battery fault,high,2025-04-09 10:44:11
7523,38,battery fault,medium,2025-04-12 17:11:04
7524,3,battery fault,medium,2025-04-13 04:00:56
7525,16,low tire pressure,low,2025-04-11 09:13:58
7526,24,engine check,medium,2025-04-15 09:04:58
7527,1,low tire pressure,high,2025-04-01 19:24:37
7528,33,battery fault,medium,2025-04-09 20:36:26
7529,4,low tire pressure,medium,2025-04-08 13:34:41
7530,46,battery fault,high,2025-04-06 10:41:54
7531,47,low tire pressure,medium,2025-04-06 17:54:35
7532,24,engine check,high,2025-04-04 17:56:05
7533,20,low tire pressure,medium,2025-04-06 22:57:02
7534,45,battery fault,medium,2025-04-04 08:57:17
7535,5,low tire pressure,high,2025-04-05 11:45:03
7536,14,engine check,medium,2025-04-08 20:00:26
7537,7,low tire pressure,high,2025-04-09 01:17:51
7538,19,battery fault,medium,2025-04-17 10:28:10
7539,41,low tire pressure,medium,2025-04-02 04:08:45
7540,15,low tire pressure,low,2025-04-09 00:24:11
7541,43,battery fault,medium,2025-04-09 05:18:25
7542,11,engine check,high,2025-04-11 00:56:32
7543,28,engine check,low,2025-04-01 22:42:52
7544,7,low tire pressure,medium,2025-04-03 20:02:36
7545,21,engine check,low,2025-04-14 01:36:17
7546,40,low tire pressure,high,2025-04-09 21:35:29
7547,1,low tire pressure,low,2025-04-15 07:34:47
7548,10,engine check,low,2025-04-10 03:13:50
7549,30,battery fault,low,2025-04-01 22:25:20
7550,15,low tire pressure,low,2025-04-11 02:53:19
7551,24,low tire pressure,high,2025-04-13 21:51:59
7552,11,low tire pressure,medium,2025-04-04 04:40:55
7553,46,battery fault,low,2025-04-04 07:46:22
7554,15,low tire pressure,medium,2025-04-08 21:59:04
7555,30,low tire pressure,medium,2025-04-13 08:52:28
7556,17,engine check,high,2025-04-04 02:20:58
7557,29,battery fault,high,2025-04-01 15:37:02
7558,26,engine check,high,2025-04-14 14:57:08
7559,25,engine check,low,2025-04-10 00:15:19
7560,42,engine check,medium,2025-04-16 00:23:39
7561,46,low tire pressure,low,2025-04-15 06:07:19
7562,10,low tire pressure,high,2025-04-02 00:12:51
7563,27,engine check,low,2025-04-08 09:46:31
7564,1,low tire pressure,low,2025-04-13 15:25:18
7565,23,low tire pressure,low,2025-04-02 02:26:41
7566,27,low tire pressure,low,2025-04-13 10:15:46
7567,25,battery fault,low,2025-04-12 08:51:56
7568,1,engine check,low,2025-04-06 11:48:43
7569,28,battery fault,high,2025-04-06 17:25:45
7570,8,battery fault,high,2025-04-12 09:58:40
7571,5,battery fault,high,2025-04-08 16:01:46
7572,37,low tire pressure,medium,2025-04-13 17:04:51
7573,33,engine check,low,2025-04-07 19:35:28
7574,19,engine check,high,2025-04-12 10:05:46
7575,8,battery fault,high,2025-04-08 13:18:58
7576,20,low tire pressure,high,2025-04-06 16:33:22
7577,20,engine check,high,2025-04-16 14:34:32
7578,25,engine check,low,2025-04-14 07:37:01
7579,35,low tire pressure,low,2025-04-16 02:54:30
7580,49,battery fault,medium,2025-04-04 21:16:00
7581,33,engine check,medium,2025-04-04 09:01:02
7582,17,battery fault,medium,2025-04-09 19:14:56
7583,1,battery fault,high,2025-04-05 06:26:46
7584,49,engine check,medium,2025-04-13 17:57:36
7585,41,low tire pressure,medium,2025-04-08 23:19:36
7586,10,low tire pressure,high,2025-04-14 12:26:07
7587,48,engine check,high,2025-04-06 13:00:48
7588,29,low tire pressure,medium,2025-04-13 14:43:59
7589,41,battery fault,medium,2025-04-05 01:42:31
7590,18,battery fault,medium,2025-04-09 06:33:10
7591,46,battery fault,medium,2025-04-08 15:01:06
7592,30,battery fault,low,2025-04-01 05:51:53
7593,27,engine check,low,2025-04-15 13:47:53
7594,19,engine check,low,2025-04-06 06:35:37
7595,21,engine check,high,2025-04-07 21:33:40
7596,9,low tire pressure,medium,2025-04-01 16:59:16
7597,38,engine check,medium,2025-04-13 09:06:07
7598,19,battery fault,high,2025-04-14 20:30:39
7599,50,low tire pressure,medium,2025-04-03 12:13:51
7600,29,battery fault,high,2025-04-05 17:31:45
7601,2,low tire pressure,low,2025-04-12 11:00:17
7602,49,engine check,low,2025-04-06 02:23:07
7603,18,engine check,high,2025-04-10 23:10:53
7604,28,low tire pressure,high,2025-04-07 00:39:05
7605,31,engine check,medium,2025-04-12 01:23:25
7606,40,engine check,high,2025-04-07 23:34:02
7607,13,battery fault,medium,2025-04-07 14:42:45
7608,37,low tire pressure,low,2025-04-16 19:07:46
7609,50,battery fault,high,2025-04-16 19:09:47
7610,49,battery fault,low,2025-04-11 03:19:36
7611,10,low tire pressure,low,2025-04-07 22:55:05
7612,50,low tire pressure,medium,2025-04-03 13:21:47
7613,16,engine check,high,2025-04-16 21:49:16
7614,36,engine check,high,2025-04-12 16:19:20
7615,36,low tire pressure,high,2025-04-04 06:00:55
7616,38,low tire pressure,medium,2025-04-08 09:44:48
7617,30,engine check,high,2025-04-01 11:53:35
7618,9,battery fault,medium,2025-04-04 17:46:23
7619,3,battery fault,low,2025-04-16 23:02:08
7620,31,low tire pressure,low,2025-04-08 08:54:47
7621,28,engine check,medium,2025-04-04 05:01:05
7622,2,battery fault,medium,2025-04-02 08:38:11
7623,22,battery fault,high,2025-04-02 21:47:37
7624,28,battery fault,medium,2025-04-14 20:18:12
7625,44,battery fault,low,2025-04-16 18:37:08
7626,25,engine check,low,2025-04-07 13:06:24
7627,31,low tire pressure,medium,2025-04-15 15:46:23
7628,8,low tire pressure,medium,2025-04-08 16:38:19
7629,17,battery fault,high,2025-04-03 16:05:57
7630,11,low tire pressure,low,2025-04-14 07:17:35
7631,15,engine check,medium,2025-04-03 12:59:05
7632,33,battery fault,low,2025-04-14 17:01:40
7633,24,engine check,medium,2025-04-07 04:14:33
7634,9,low tire pressure,medium,2025-04-08 15:55:25
7635,33,low tire pressure,low,2025-04-06 06:11:50
7636,14,battery fault,high,2025-04-01 23:07:02
7637,28,engine check,medium,2025-04-16 01:34:43
7638,22,low tire pressure,high,2025-04-15 19:01:15
7639,4,battery fault,high,2025-04-05 03:27:35
7640,24,battery fault,medium,2025-04-03 06:18:26
7641,22,low tire pressure,medium,2025-04-02 17:53:42
7642,47,battery fault,high,2025-04-03 02:22:10
7643,16,engine check,high,2025-04-02 17:26:41
7644,13,low tire pressure,medium,2025-04-11 01:42:14
7645,45,low tire pressure,high,2025-04-02 10:13:06
7646,5,low tire pressure,low,2025-04-08 11:45:19
7647,40,low tire pressure,high,2025-04-16 00:21:58
7648,47,battery fault,high,2025-04-02 08:57:02
7649,2,engine check,high,2025-04-04 01:17:35
7650,20,engine check,medium,2025-04-05 03:37:56
7651,42,battery fault,medium,2025-04-01 07:16:57
7652,8,battery fault,medium,2025-04-03 21:40:22
7653,28,engine check,medium,2025-04-12 01:37:34
7654,46,engine check,medium,2025-04-02 09:03:44
7655,39,low tire pressure,low,2025-04-04 10:14:50
7656,11,battery fault,medium,2025-04-05 01:09:33
7657,14,battery fault,medium,2025-04-03 11:56:09
7658,40,battery fault,high,2025-04-17 21:41:10
