telemetry_id,vehicle_id,timestamp,speed_kmh,charge_level,battery_temp,latitude,longitude,errors
39235,18,2025-04-05 21:27:53,81.46,96.89,28.6,42.132072,-78.551726,overheat
39236,2,2025-04-10 09:46:25,62.51,76.07,44.98,42.085691,-78.887952,
39237,6,2025-04-01 10:37:10,62.44,82.3,41.67,42.041809,-78.486725,
39238,39,2025-04-11 21:05:02,92.67,81.23,25.25,42.253457,-78.759863,low_battery
39239,4,2025-04-04 08:47:56,86.78,29.06,27.5,42.05264,-78.818501,low_battery
39240,23,2025-04-09 11:55:09,57.92,64.35,45.0,42.46165,-78.799033,low_battery
39241,13,2025-04-13 07:01:08,86.43,60.29,25.23,42.386386,-78.677362,overheat
39242,49,2025-04-10 21:24:22,46.56,27.71,26.74,42.13877,-78.592193,low_battery
39243,1,2025-04-16 16:16:07,29.82,63.85,33.28,42.43928,-78.843189,
39244,39,2025-04-05 17:04:18,89.36,50.71,25.24,42.132431,-78.76871,overheat
39245,14,2025-04-01 05:05:58,66.66,30.39,37.8,42.148819,-78.768381,low_battery
39246,19,2025-04-08 05:36:43,45.99,66.08,27.63,42.215479,-78.872903,low_battery
39247,4,2025-04-06 23:18:47,96.23,88.58,39.85,42.291273,-78.458076,low_battery
39248,5,2025-04-05 22:03:48,32.63,27.35,36.27,42.301571,-78.581824,
39249,16,2025-04-10 04:48:01,45.44,53.13,30.94,42.31452,-78.4081,low_battery
39250,12,2025-04-13 14:12:23,60.83,67.23,36.43,42.037391,-78.706873,overheat
39251,44,2025-04-16 04:38:59,97.19,30.45,27.37,42.48247,-78.75542,low_battery
39252,41,2025-04-09 21:39:50,87.91,25.92,25.65,42.053726,-78.580975,overheat
39253,47,2025-04-12 07:36:44,40.43,37.8,28.77,42.310554,-78.720034,
39254,32,2025-04-06 08:36:12,26.32,43.85,44.85,42.002216,-78.78458,
39255,22,2025-04-04 21:26:33,59.02,76.69,40.36,42.148873,-78.749495,
39256,46,2025-04-08 16:00:28,21.28,87.93,38.58,42.184494,-78.426974,overheat
39257,22,2025-04-07 06:48:23,48.28,88.16,41.8,42.087815,-78.571654,low_battery
39258,37,2025-04-10 16:09:37,79.86,40.84,40.89,42.247721,-78.556306,
39259,36,2025-04-12 08:03:09,37.94,94.89,29.04,42.470792,-78.622179,low_battery
39260,11,2025-04-16 17:07:58,90.06,67.17,42.05,42.491403,-78.476597,low_battery
39261,47,2025-04-16 16:58:15,42.7,90.99,33.33,42.027634,-78.527536,
39262,1,2025-04-02 21:46:22,81.95,33.52,26.95,42.352144,-78.455911,overheat
39263,34,2025-04-15 06:31:30,73.37,94.27,38.52,42.019067,-78.563863,
39264,35,2025-04-11 07:44:12,24.14,84.11,30.74,42.146934,-78.508704,
39265,26,2025-04-01 11:14:20,72.71,23.2,36.78,42.386003,-78.830082,overheat
39266,46,2025-04-08 03:34:14,30.87,76.13,41.51,42.331037,-78.667519,low_battery
39267,19,2025-04-12 09:14:11,43.02,32.0,29.61,42.490596,-78.566466,
39268,41,2025-04-04 17:55:53,51.65,29.75,39.69,42.270279,-78.481108,overheat
39269,33,2025-04-06 20:29:16,58.24,21.58,26.39,42.312252,-78.77689,overheat
39270,41,2025-04-13 14:20:26,41.87,74.0,28.02,42.131613,-78.774294,overheat
39271,40,2025-04-15 19:51:44,76.26,20.7,43.5,42.102596,-78.733199,low_battery
39272,18,2025-04-05 19:37:21,85.38,74.2,36.39,42.289601,-78.818412,
39273,11,2025-04-09 08:02:27,94.54,30.36,43.92,42.06846,-78.713417,overheat
39274,27,2025-04-16 11:47:43,45.29,42.0,27.33,42.297666,-78.579944,
39275,3,2025-04-03 07:01:58,33.2,53.21,28.22,42.200902,-78.687711,low_battery
39276,27,2025-04-10 19:31:24,41.27,24.46,40.96,42.103009,-78.744105,overheat
39277,27,2025-04-04 22:37:12,44.89,34.11,36.04,42.007689,-78.406536,overheat
39278,15,2025-04-04 23:48:41,53.71,54.96,25.18,42.225651,-78.578115,overheat
39279,10,2025-04-06 07:15:46,25.18,98.89,35.09,42.076213,-78.600143,
39280,26,2025-04-06 19:50:46,45.28,35.44,37.68,42.2335,-78.456824,overheat
39281,48,2025-04-10 20:39:05,23.34,36.83,27.11,42.394192,-78.806302,overheat
39282,22,2025-04-01 02:59:20,94.25,82.52,44.65,42.21671,-78.771564,
39283,38,2025-04-10 17:22:48,24.93,35.57,29.45,42.277702,-78.434315,overheat
39284,7,2025-04-07 05:06:26,31.87,87.47,43.88,42.203057,-78.767704,overheat
39285,32,2025-04-10 15:19:57,59.2,93.86,42.78,42.065435,-78.828986,
39286,3,2025-04-02 10:28:54,68.1,24.09,41.58,42.180773,-78.444396,
39287,38,2025-04-16 05:21:14,20.77,40.92,29.14,42.291025,-78.882733,overheat
39288,20,2025-04-01 21:49:18,90.06,91.02,39.97,42.265062,-78.57157,overheat
39289,35,2025-04-06 11:19:25,51.63,32.81,32.89,42.126257,-78.591938,
39290,37,2025-04-04 11:45:57,28.45,44.81,38.37,42.196666,-78.632616,
39291,44,2025-04-16 00:41:05,91.81,99.29,26.81,42.032334,-78.629422,
39292,44,2025-04-11 11:44:46,22.17,75.13,43.07,42.07729,-78.449497,overheat
39293,41,2025-04-11 10:23:58,68.4,85.2,44.18,42.096527,-78.64665,low_battery
39294,12,2025-04-02 15:33:45,69.34,54.15,41.24,42.070748,-78.649466,
39295,45,2025-04-14 22:46:41,35.32,56.18,28.28,42.188664,-78.510843,overheat
39296,7,2025-04-01 09:19:51,52.95,93.45,43.16,42.003059,-78.806695,overheat
39297,8,2025-04-16 09:07:57,89.26,22.07,25.05,42.474362,-78.745601,overheat
39298,7,2025-04-15 10:40:39,86.76,67.36,44.32,42.319898,-78.626902,
39299,26,2025-04-16 22:51:31,84.25,62.83,27.92,42.284378,-78.85717,low_battery
39300,29,2025-04-11 14:12:53,30.5,33.81,26.75,42.439194,-78.487304,overheat
39301,7,2025-04-15 20:47:17,91.54,99.88,41.39,42.399424,-78.596793,
39302,11,2025-04-13 00:57:35,95.97,96.23,26.93,42.118921,-78.509766,low_battery
39303,10,2025-04-08 04:50:10,33.04,29.33,41.84,42.135641,-78.475219,
39304,11,2025-04-16 23:42:48,90.26,95.1,29.81,42.056487,-78.800987,low_battery
39305,9,2025-04-09 23:38:56,93.18,64.12,25.4,42.105801,-78.419851,overheat
39306,22,2025-04-09 01:47:22,39.22,99.13,28.97,42.326234,-78.518177,low_battery
39307,48,2025-04-04 19:29:11,91.77,35.23,41.0,42.046242,-78.763503,overheat
39308,28,2025-04-14 00:42:59,66.17,83.78,26.18,42.467228,-78.584251,low_battery
39309,14,2025-04-16 18:58:28,73.49,66.62,36.61,42.496673,-78.43169,low_battery
39310,5,2025-04-11 20:51:09,83.58,72.48,29.18,42.123396,-78.553852,low_battery
39311,41,2025-04-07 08:52:13,81.84,30.56,39.83,42.432518,-78.600717,low_battery
39312,37,2025-04-06 05:03:42,28.35,83.61,37.66,42.277551,-78.604592,low_battery
39313,42,2025-04-12 01:50:11,34.86,54.32,39.55,42.393037,-78.416375,low_battery
39314,34,2025-04-04 19:31:19,41.25,56.35,34.04,42.127027,-78.86177,
39315,43,2025-04-01 20:12:27,36.33,72.92,34.25,42.21117,-78.453316,low_battery
39316,34,2025-04-16 04:10:05,92.7,28.14,35.81,42.282781,-78.637698,overheat
39317,40,2025-04-08 23:52:58,36.9,71.39,33.96,42.0129,-78.429441,low_battery
39318,2,2025-04-07 11:20:23,53.86,83.83,44.88,42.176762,-78.796471,overheat
39319,8,2025-04-06 03:55:13,34.81,24.7,26.87,42.249065,-78.681442,overheat
39320,2,2025-04-05 21:40:27,84.23,46.67,39.41,42.292278,-78.794507,
39321,25,2025-04-17 14:04:09,58.71,75.39,31.89,42.269138,-78.488661,overheat
39322,15,2025-04-08 01:59:05,74.86,29.4,43.99,42.482781,-78.871208,
39323,43,2025-04-01 08:08:11,66.77,68.89,28.29,42.467433,-78.730242,low_battery
39324,9,2025-04-17 16:10:21,68.0,46.6,39.65,42.214061,-78.47585,low_battery
39325,44,2025-04-06 04:07:40,43.58,37.69,41.59,42.217547,-78.635139,overheat
39326,21,2025-04-14 21:21:23,74.84,72.61,33.75,42.228766,-78.606906,overheat
39327,14,2025-04-09 07:53:03,55.62,81.44,42.55,42.000537,-78.740876,
39328,28,2025-04-13 16:30:28,78.19,71.9,43.92,42.446909,-78.573275,overheat
39329,40,2025-04-10 07:10:17,27.04,63.85,29.76,42.313983,-78.788752,low_battery
39330,2,2025-04-03 16:20:27,62.56,38.35,28.52,42.067647,-78.633356,
39331,47,2025-04-04 16:34:48,53.23,89.71,42.54,42.025884,-78.663058,
39332,17,2025-04-14 15:16:33,41.8,51.88,26.37,42.316347,-78.87895,overheat
39333,43,2025-04-10 14:15:32,56.59,71.97,35.0,42.484567,-78.600816,
39334,37,2025-04-16 07:58:53,71.15,97.91,32.78,42.469323,-78.511874,overheat
39335,16,2025-04-02 18:53:51,65.43,52.81,31.87,42.088948,-78.774569,overheat
39336,43,2025-04-14 02:32:34,57.95,32.1,42.66,42.496253,-78.740756,
39337,22,2025-04-08 15:00:24,21.09,76.06,27.59,42.400169,-78.458967,overheat
39338,1,2025-04-14 17:57:24,95.82,46.48,27.25,42.405642,-78.456658,
39339,3,2025-04-08 05:13:02,55.82,97.5,33.23,42.162573,-78.891933,low_battery
39340,28,2025-04-02 05:14:33,41.83,30.97,32.14,42.307906,-78.678242,low_battery
39341,21,2025-04-08 18:26:49,86.16,87.97,28.0,42.491814,-78.56989,
39342,6,2025-04-01 01:56:21,77.72,38.21,32.88,42.342508,-78.701932,
39343,3,2025-04-12 02:11:42,97.83,89.25,26.19,42.244485,-78.791349,
39344,14,2025-04-17 00:12:35,98.82,23.01,34.04,42.221331,-78.505153,low_battery
39345,11,2025-04-01 01:57:21,69.27,73.42,36.73,42.053174,-78.679982,overheat
39346,21,2025-04-06 09:28:21,32.32,47.18,28.71,42.331606,-78.553818,low_battery
39347,42,2025-04-09 12:05:40,78.45,21.75,27.66,42.270017,-78.714323,
39348,22,2025-04-09 01:34:55,39.45,24.5,33.23,42.172949,-78.659337,low_battery
39349,39,2025-04-06 23:35:45,54.58,37.39,39.16,42.471121,-78.795667,
39350,41,2025-04-09 09:46:04,42.4,68.83,33.15,42.089895,-78.596319,low_battery
39351,9,2025-04-08 18:18:48,88.57,71.19,37.3,42.157544,-78.672147,low_battery
39352,36,2025-04-09 22:11:53,41.86,83.12,28.15,42.451475,-78.680579,overheat
39353,14,2025-04-04 21:50:53,50.46,39.14,33.94,42.328025,-78.465169,
39354,27,2025-04-04 07:15:07,35.68,43.02,26.18,42.246054,-78.835768,overheat
39355,22,2025-04-12 02:51:29,80.5,33.2,25.67,42.009535,-78.483614,
39356,41,2025-04-11 03:38:56,67.64,88.12,39.49,42.204915,-78.609504,overheat
39357,37,2025-04-10 19:51:16,22.2,58.33,41.24,42.286239,-78.807994,overheat
39358,29,2025-04-06 07:48:56,62.37,30.8,41.82,42.473525,-78.836767,
39359,21,2025-04-11 19:44:42,53.63,34.17,35.22,42.211273,-78.508261,low_battery
39360,6,2025-04-08 22:43:39,31.11,49.6,25.54,42.144543,-78.458475,low_battery
39361,35,2025-04-08 19:21:27,61.21,79.09,32.78,42.313619,-78.498578,low_battery
39362,21,2025-04-03 06:49:21,91.03,95.84,42.1,42.417605,-78.78032,overheat
39363,41,2025-04-13 15:06:10,97.82,34.68,30.47,42.205689,-78.646796,
39364,13,2025-04-10 23:25:28,85.77,39.03,25.81,42.402061,-78.552907,
39365,18,2025-04-11 18:42:05,32.53,55.15,40.03,42.376891,-78.773232,low_battery
39366,46,2025-04-15 23:27:39,75.1,61.8,40.66,42.473474,-78.864128,overheat
39367,26,2025-04-14 23:07:13,69.42,45.02,37.71,42.487543,-78.802781,low_battery
39368,6,2025-04-16 14:23:37,48.67,37.5,38.35,42.21399,-78.467173,low_battery
39369,33,2025-04-08 07:13:39,32.81,45.8,28.72,42.440439,-78.893943,
39370,3,2025-04-10 06:54:33,99.17,75.0,27.82,42.347236,-78.466602,low_battery
39371,21,2025-04-10 15:09:47,42.56,59.99,44.64,42.30062,-78.712324,low_battery
39372,40,2025-04-07 23:01:03,91.33,65.92,37.86,42.440597,-78.520449,low_battery
39373,31,2025-04-16 21:04:51,80.93,55.86,36.79,42.393929,-78.472071,low_battery
39374,12,2025-04-11 23:23:07,44.27,29.69,36.02,42.204393,-78.711034,low_battery
39375,8,2025-04-16 22:44:40,60.86,75.52,34.59,42.340792,-78.847612,overheat
39376,45,2025-04-11 21:27:18,87.79,72.92,28.01,42.08327,-78.456825,
39377,13,2025-04-15 04:58:25,97.57,37.74,31.07,42.312974,-78.450527,low_battery
39378,18,2025-04-01 08:25:52,75.23,59.81,41.52,42.169263,-78.606795,
39379,19,2025-04-05 10:19:17,66.66,20.14,38.04,42.195974,-78.68614,overheat
39380,32,2025-04-02 14:07:25,46.19,60.11,34.09,42.298142,-78.494606,low_battery
39381,19,2025-04-08 11:52:07,36.55,61.46,43.0,42.088361,-78.576799,
39382,33,2025-04-08 12:58:49,76.1,44.79,34.85,42.415657,-78.551533,overheat
39383,20,2025-04-12 01:07:54,92.54,67.95,27.41,42.220243,-78.724528,low_battery
39384,35,2025-04-14 03:08:19,24.31,28.37,32.5,42.070991,-78.449031,low_battery
39385,14,2025-04-01 16:49:40,38.66,70.34,29.06,42.15146,-78.442728,
39386,1,2025-04-15 01:05:32,59.92,89.26,44.66,42.380682,-78.505401,low_battery
39387,32,2025-04-04 21:19:55,28.34,75.24,38.74,42.250966,-78.485878,
39388,1,2025-04-11 22:15:04,48.83,67.91,30.9,42.091467,-78.749492,low_battery
39389,45,2025-04-17 18:32:03,33.29,72.06,31.53,42.481864,-78.520283,low_battery
39390,29,2025-04-02 00:39:24,94.76,61.32,29.96,42.069105,-78.592397,
39391,24,2025-04-01 13:45:25,87.12,62.35,42.96,42.254274,-78.459026,low_battery
39392,25,2025-04-09 16:16:19,57.52,31.87,33.42,42.335486,-78.800649,overheat
39393,46,2025-04-07 15:23:47,96.31,63.42,29.76,42.402855,-78.80364,overheat
39394,10,2025-04-08 11:14:53,28.33,68.99,30.17,42.345974,-78.516958,low_battery
39395,45,2025-04-13 11:41:27,81.06,63.96,31.36,42.168158,-78.438275,
39396,9,2025-04-17 06:39:36,20.63,77.01,28.26,42.195821,-78.560409,low_battery
39397,46,2025-04-02 00:21:10,51.19,60.26,35.85,42.401595,-78.761594,
39398,32,2025-04-16 02:30:09,23.55,41.6,42.49,42.34633,-78.721229,overheat
39399,24,2025-04-08 04:16:16,78.67,46.01,32.36,42.003947,-78.814987,low_battery
39400,32,2025-04-11 00:19:15,85.35,79.45,39.11,42.441237,-78.72533,low_battery
39401,30,2025-04-09 07:23:10,54.01,80.99,38.01,42.144712,-78.535813,
39402,38,2025-04-07 21:15:06,20.44,92.57,40.79,42.467695,-78.562836,
39403,34,2025-04-17 13:15:28,60.96,77.56,33.25,42.466423,-78.425627,overheat
39404,37,2025-04-04 04:46:09,25.9,63.32,25.67,42.423809,-78.467497,low_battery
39405,39,2025-04-10 17:14:40,25.77,25.71,39.52,42.317911,-78.692875,low_battery
39406,40,2025-04-06 00:05:37,35.04,80.16,26.0,42.27615,-78.653306,
39407,6,2025-04-15 18:53:28,95.35,87.13,27.81,42.177273,-78.459729,overheat
39408,18,2025-04-12 08:35:05,98.77,80.47,37.14,42.173261,-78.492117,low_battery
39409,13,2025-04-13 22:50:02,70.53,94.24,31.23,42.484864,-78.786441,
39410,7,2025-04-11 07:07:13,91.6,41.56,37.0,42.385815,-78.552993,
39411,33,2025-04-07 06:40:45,37.52,24.48,37.66,42.317747,-78.866663,low_battery
39412,42,2025-04-02 11:54:42,89.25,58.45,42.57,42.169095,-78.725958,overheat
39413,27,2025-04-07 05:29:07,98.57,54.8,33.41,42.109278,-78.475221,overheat
39414,47,2025-04-16 00:41:14,64.6,45.46,44.37,42.444634,-78.895063,
39415,16,2025-04-16 13:25:16,97.97,98.86,34.26,42.171179,-78.50818,
39416,1,2025-04-11 19:07:31,28.66,94.5,33.07,42.383079,-78.816568,
39417,36,2025-04-05 16:13:06,24.79,56.76,37.95,42.38013,-78.849787,low_battery
39418,45,2025-04-15 04:14:18,96.02,61.64,29.9,42.281146,-78.67467,low_battery
39419,21,2025-04-17 19:16:26,64.45,70.92,39.79,42.457882,-78.570258,low_battery
39420,35,2025-04-10 23:27:40,88.44,86.82,30.6,42.251102,-78.554937,low_battery
39421,30,2025-04-08 09:39:52,20.68,51.0,42.83,42.167716,-78.617517,low_battery
39422,50,2025-04-17 19:04:34,98.08,99.83,39.43,42.237239,-78.448882,
39423,46,2025-04-09 14:18:33,50.54,47.6,37.07,42.060603,-78.649358,
39424,28,2025-04-15 11:24:45,78.69,37.83,38.21,42.418034,-78.884229,low_battery
39425,17,2025-04-01 17:23:44,54.66,66.14,39.21,42.377972,-78.618702,
39426,18,2025-04-15 23:09:40,55.26,53.0,30.4,42.243547,-78.761415,overheat
39427,11,2025-04-16 11:23:19,89.35,42.83,31.79,42.408176,-78.40856,
39428,35,2025-04-15 11:21:41,99.3,54.08,32.48,42.141946,-78.422365,
39429,15,2025-04-13 20:25:12,30.71,58.97,44.83,42.177444,-78.41186,overheat
39430,21,2025-04-09 12:39:32,38.21,96.31,30.26,42.468265,-78.802569,low_battery
39431,44,2025-04-03 18:35:47,48.89,28.54,42.33,42.488414,-78.697924,low_battery
39432,43,2025-04-04 20:36:42,57.53,46.15,27.89,42.260945,-78.647841,
39433,49,2025-04-05 23:47:18,93.46,46.21,39.42,42.104554,-78.711408,
39434,43,2025-04-11 09:40:32,54.4,21.56,30.17,42.386328,-78.741257,low_battery
39435,37,2025-04-06 04:34:03,71.21,60.69,41.18,42.176155,-78.471732,overheat
39436,40,2025-04-15 16:27:15,53.08,79.87,31.94,42.313223,-78.796138,low_battery
39437,11,2025-04-08 20:26:10,97.47,67.45,31.7,42.050058,-78.695257,low_battery
39438,26,2025-04-01 13:20:34,35.83,91.36,40.6,42.409161,-78.451993,low_battery
39439,8,2025-04-13 23:42:47,80.08,51.41,35.29,42.253933,-78.440566,low_battery
39440,29,2025-04-06 19:02:49,87.57,62.03,32.33,42.467156,-78.889032,
39441,18,2025-04-03 01:06:57,73.15,60.17,40.07,42.337894,-78.653798,
39442,25,2025-04-17 11:07:10,84.56,60.62,32.53,42.055268,-78.589276,low_battery
39443,23,2025-04-03 19:11:58,97.37,90.53,42.95,42.368232,-78.729624,low_battery
39444,35,2025-04-06 15:08:25,27.05,49.42,44.6,42.402202,-78.638131,
39445,19,2025-04-03 12:21:55,69.04,39.68,35.72,42.417978,-78.479074,overheat
39446,45,2025-04-14 15:44:40,71.39,55.47,36.42,42.123166,-78.585798,low_battery
39447,12,2025-04-15 22:16:14,80.85,77.46,25.82,42.197666,-78.730003,
39448,5,2025-04-09 02:50:04,53.59,84.31,35.36,42.313189,-78.455427,
39449,33,2025-04-05 17:35:58,54.58,27.58,42.28,42.33754,-78.648587,low_battery
39450,15,2025-04-02 08:35:08,47.74,81.74,39.08,42.454263,-78.510462,low_battery
39451,1,2025-04-08 06:17:26,72.25,58.2,27.05,42.396605,-78.428353,
39452,21,2025-04-13 09:30:28,64.2,87.92,39.88,42.437112,-78.450754,
39453,38,2025-04-03 04:37:00,93.8,78.22,33.06,42.452188,-78.75895,overheat
39454,9,2025-04-07 01:47:11,53.85,27.64,37.93,42.473533,-78.46694,low_battery
39455,42,2025-04-02 13:14:25,36.36,95.07,36.06,42.462907,-78.698516,
39456,31,2025-04-09 13:00:14,47.47,37.28,31.85,42.099379,-78.857214,overheat
39457,37,2025-04-17 18:49:17,54.43,27.53,43.89,42.081417,-78.8636,low_battery
39458,18,2025-04-07 15:24:00,27.23,49.86,32.03,42.033011,-78.598445,
39459,7,2025-04-14 10:34:54,95.76,80.39,41.99,42.36868,-78.736415,overheat
39460,38,2025-04-16 09:23:12,53.91,33.12,40.39,42.134764,-78.493867,low_battery
39461,6,2025-04-07 20:59:05,37.32,68.96,44.18,42.091168,-78.713827,low_battery
39462,27,2025-04-04 10:49:33,65.58,85.91,39.91,42.215068,-78.731641,low_battery
39463,44,2025-04-11 03:21:17,42.58,97.52,36.86,42.315033,-78.694988,
39464,34,2025-04-01 12:09:47,91.01,38.91,32.42,42.39753,-78.732452,overheat
39465,23,2025-04-12 20:23:21,62.52,89.03,43.89,42.399107,-78.517697,
39466,1,2025-04-16 18:02:35,66.15,51.61,39.57,42.490322,-78.741736,
39467,35,2025-04-08 21:18:06,44.66,97.64,41.15,42.485925,-78.646136,
39468,50,2025-04-12 23:27:27,70.0,84.5,30.41,42.129987,-78.528635,
39469,28,2025-04-15 12:01:53,24.15,42.03,31.34,42.157187,-78.584746,low_battery
39470,36,2025-04-03 05:33:49,70.66,22.95,41.75,42.097208,-78.597714,low_battery
39471,6,2025-04-14 08:54:14,44.89,56.09,35.47,42.304994,-78.606819,low_battery
39472,27,2025-04-13 03:25:09,76.06,53.97,34.53,42.459532,-78.673119,overheat
39473,35,2025-04-04 22:18:03,57.63,67.68,43.87,42.387245,-78.532414,
39474,12,2025-04-09 14:54:11,94.89,32.89,44.66,42.189102,-78.766433,
39475,11,2025-04-07 11:44:00,82.53,66.3,34.41,42.270096,-78.476493,low_battery
39476,32,2025-04-09 21:25:25,42.06,27.0,27.88,42.219971,-78.736968,low_battery
39477,32,2025-04-06 04:48:46,50.2,54.53,44.52,42.39862,-78.779618,
39478,5,2025-04-17 19:22:52,71.56,66.22,37.24,42.346117,-78.716312,low_battery
39479,8,2025-04-08 16:31:35,98.36,78.5,41.97,42.226805,-78.730053,overheat
39480,31,2025-04-11 06:13:06,61.18,23.58,36.43,42.085324,-78.590302,
39481,33,2025-04-06 16:33:35,24.6,56.74,35.79,42.495405,-78.712189,
39482,1,2025-04-07 11:14:41,65.59,57.01,37.76,42.21241,-78.482718,overheat
39483,5,2025-04-15 17:53:10,60.94,44.0,29.99,42.094539,-78.837425,overheat
39484,9,2025-04-05 20:47:38,97.2,85.74,30.2,42.161638,-78.552112,overheat
39485,39,2025-04-16 11:38:20,35.01,83.76,41.83,42.302197,-78.47153,overheat
39486,27,2025-04-08 10:49:48,98.68,65.22,29.87,42.404687,-78.538874,low_battery
39487,17,2025-04-11 18:39:20,61.43,31.38,36.83,42.48563,-78.418209,overheat
39488,34,2025-04-05 12:12:11,37.95,74.51,43.93,42.118982,-78.458365,overheat
39489,35,2025-04-04 21:08:43,99.3,39.07,41.55,42.384338,-78.489998,overheat
39490,18,2025-04-12 17:50:04,73.86,56.43,30.22,42.3614,-78.599922,low_battery
39491,22,2025-04-09 09:52:03,81.81,57.45,28.38,42.066307,-78.677441,low_battery
39492,3,2025-04-13 06:18:34,93.0,37.19,42.75,42.060679,-78.889536,overheat
39493,28,2025-04-07 22:43:36,59.72,36.27,38.66,42.036708,-78.752261,overheat
39494,36,2025-04-02 09:45:58,66.57,71.26,41.65,42.491213,-78.505049,low_battery
39495,29,2025-04-15 09:37:17,33.91,70.0,41.66,42.375536,-78.649988,overheat
39496,19,2025-04-09 04:27:54,59.0,68.37,32.86,42.463485,-78.526014,overheat
39497,31,2025-04-15 21:03:47,84.25,40.63,39.96,42.360575,-78.453477,overheat
39498,18,2025-04-04 16:15:41,23.28,41.5,34.68,42.423796,-78.850523,
39499,35,2025-04-02 07:03:17,92.69,64.14,33.44,42.118107,-78.750996,
39500,1,2025-04-04 07:30:14,92.97,78.46,40.52,42.273645,-78.534452,overheat
39501,13,2025-04-16 21:49:49,65.77,88.03,38.49,42.468169,-78.872524,overheat
39502,35,2025-04-01 20:40:46,92.77,45.39,28.98,42.123658,-78.474165,
39503,18,2025-04-06 13:42:47,40.17,61.06,32.78,42.390197,-78.736422,low_battery
39504,49,2025-04-02 21:38:16,64.71,52.69,27.99,42.434219,-78.830098,
39505,45,2025-04-15 09:27:35,92.1,39.41,29.72,42.373205,-78.796016,overheat
39506,19,2025-04-05 14:13:50,30.16,71.48,38.49,42.239783,-78.544422,overheat
39507,19,2025-04-16 05:49:16,53.36,82.09,28.31,42.290744,-78.866322,
39508,25,2025-04-11 16:18:22,80.17,92.9,37.58,42.246196,-78.62927,overheat
39509,10,2025-04-16 15:04:06,42.51,66.89,32.54,42.347442,-78.499139,
39510,45,2025-04-08 10:43:47,80.38,53.83,40.06,42.121924,-78.832172,
39511,34,2025-04-04 01:10:26,76.85,78.09,33.05,42.324001,-78.823769,
39512,36,2025-04-11 20:00:10,57.62,47.43,27.08,42.161998,-78.443181,overheat
39513,21,2025-04-07 03:12:51,34.57,33.49,44.83,42.228886,-78.813263,
39514,36,2025-04-12 00:09:26,64.4,42.92,27.9,42.264842,-78.55416,overheat
39515,10,2025-04-05 06:27:21,31.36,37.89,31.79,42.364567,-78.513169,
39516,12,2025-04-10 18:03:37,78.59,69.42,30.09,42.042408,-78.87976,overheat
39517,26,2025-04-04 06:17:14,22.35,73.13,27.85,42.267658,-78.489149,
39518,45,2025-04-08 02:16:53,25.03,94.3,30.08,42.365094,-78.536613,overheat
39519,16,2025-04-13 08:07:12,76.53,93.27,29.45,42.478197,-78.794944,
39520,5,2025-04-13 15:31:32,30.97,90.97,31.98,42.180752,-78.684802,low_battery
39521,45,2025-04-05 16:49:49,44.79,73.37,27.28,42.30555,-78.783832,low_battery
39522,27,2025-04-16 00:11:54,45.9,83.79,30.1,42.340372,-78.759489,overheat
39523,17,2025-04-01 04:50:13,89.73,36.19,41.27,42.24622,-78.45693,overheat
39524,42,2025-04-03 16:32:52,34.31,32.66,44.39,42.363157,-78.593336,overheat
39525,18,2025-04-06 16:38:19,95.66,86.82,35.09,42.064755,-78.880594,low_battery
39526,36,2025-04-16 23:27:04,93.43,20.24,29.28,42.121094,-78.640368,
39527,24,2025-04-13 19:56:41,23.11,54.32,43.03,42.303453,-78.61851,low_battery
39528,39,2025-04-17 14:15:19,99.76,91.68,28.66,42.175373,-78.406216,low_battery
39529,26,2025-04-01 22:47:42,58.26,77.72,25.59,42.41104,-78.599568,overheat
39530,8,2025-04-05 02:20:59,99.82,98.77,36.93,42.199451,-78.762176,
39531,47,2025-04-03 12:11:03,22.49,71.72,34.77,42.261134,-78.711061,low_battery
39532,22,2025-04-10 05:52:36,29.18,49.6,36.63,42.116004,-78.75551,
39533,28,2025-04-08 18:50:54,33.87,61.29,29.9,42.156594,-78.637135,low_battery
39534,1,2025-04-01 22:43:27,42.57,23.66,29.81,42.394258,-78.799638,low_battery
39535,27,2025-04-09 07:55:48,40.76,76.42,34.28,42.083432,-78.499513,low_battery
39536,10,2025-04-15 00:06:46,46.03,84.73,41.05,42.229666,-78.449673,low_battery
39537,15,2025-04-16 20:06:18,92.61,83.17,29.46,42.341584,-78.729063,low_battery
39538,28,2025-04-13 14:37:11,74.36,93.82,34.76,42.236678,-78.692533,overheat
39539,33,2025-04-15 22:56:06,56.41,63.8,27.36,42.461018,-78.754338,
39540,24,2025-04-06 08:28:15,81.28,81.15,38.04,42.300677,-78.559176,low_battery
39541,22,2025-04-06 04:18:43,56.52,42.09,33.2,42.232797,-78.539469,low_battery
39542,30,2025-04-11 02:07:09,99.43,24.56,39.99,42.113016,-78.491388,
39543,45,2025-04-07 16:22:50,78.62,30.17,37.71,42.283942,-78.734729,low_battery
39544,24,2025-04-13 22:56:04,42.15,55.04,41.58,42.394183,-78.536447,low_battery
39545,8,2025-04-13 21:59:25,46.1,97.05,42.19,42.436916,-78.45676,overheat
39546,47,2025-04-05 02:33:05,64.14,49.77,40.99,42.282873,-78.843615,
39547,18,2025-04-04 05:12:02,53.24,96.16,42.31,42.383476,-78.753007,low_battery
39548,43,2025-04-07 04:14:45,20.93,92.31,30.44,42.228547,-78.688403,overheat
